,Unnamed: 0,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,songs,followers,Popularity Score,Artist ID,Image URL
12487,12487,Orquesta Francisco Canaro,0.921375,0.6322500000000001,187590.0,0.2346875,0.0668127625,0.1952,-11.84325,0.05951875,112.64762500000002,0.6395625000000003,2.6875,11,1,32,['tango'],"['Se Dice De Mi', 'Vibraciones Del Alma', 'Pipistrela', 'Corazon De Oro', 'Adios Pampa Mia', 'La Tablada', 'Rosas de Otoño', 'Cambalache', 'Para Ti Madre', 'Sentimiento Gaucho']",2114,34,66vYcFTYX0PoYsOOURFaGf,https://i.scdn.co/image/ab67616d0000b2735b69eb1cb01b821a81eec37e
12703,12703,Pascal,0.01576,0.7284999999999999,379967.0,0.3215,0.25425,0.08415,-12.7615,0.05135,148.45000000000005,0.6915,0.0,1,1,2,"['broadway', 'hollywood', 'show tunes']","['Seasons of Love', 'Light My Candle', 'Rent', 'One Song Glory', 'Another Day', ""You'll See"", 'Santa Fe', 'Goodbye Love', 'Without You', 'What You Own']",14409,55,0bvwPCit9Yh0yVdLKGnXRi,https://i.scdn.co/image/8383949fdfa0071da39d55be53c9c960574173ad
14143,14143,Rosario Dawson,0.2850317142857143,0.6598571428571428,240792.4285714285,0.7395714285714285,0.0372588571428571,0.1978857142857143,-4.283142857142857,0.0480857142857142,129.53985714285713,0.7280000000000001,50.0,11,0,7,"['hollywood', 'show tunes']","['Seasons of Love', 'Out Tonight', 'Light My Candle', 'Another Day', 'Goodbye Love', 'Without You', 'I Should Tell You', 'La Vie Boheme B', 'Finale A']",5500,53,5gGhRZgP9BJL9fsFdvTzeX,
2948,2948,Charlie Puth,0.2919999999999999,0.7125,201107.2857142857,0.5884999999999999,3.974285714285714e-06,0.1356,-5.9957142857142856,0.0593857142857143,96.71842857142856,0.5790714285714286,73.42857142857143,1,0,14,"['dance pop', 'pop', 'post-teen pop', 'viral pop']","['See You Again (feat. Charlie Puth)', 'Attention', ""We Don't Talk Anymore (feat. Selena Gomez)"", ""Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album"", 'How Long', 'One Call Away', 'Is It Just Me? (feat. Charlie Puth)', 'Girlfriend', 'Hard On Yourself', 'Marvin Gaye (feat. Meghan Trainor)']",12846333,82,6VuMaDnrHyPL1p4EHjYLi7,https://i.scdn.co/image/ffd124dc5d0a342db0f50454f8caa613202452d8
12917,12917,Perdikopoulos Dimitris,0.995,0.55,206427.0,0.384,0.539,0.177,-8.927999999999997,0.0383,115.198,0.88,0.0,6,0,2,['rebetiko'],"['Sehrazat - 1947', 'Psaropoula (O Zepos)', 'Me Liquer Kai Sabania - With Liquor & Champagne', 'O Asyrmatistis', 'To Tagma Tilegrafiton - The Telegraph Brigade', 'O Gero Amerikanos', ""Ap' Tis Zeas To Limani - Remastered"", 'I Paliotrehantira', 'Beautiful girl from Egion - 1939', 'Stou Linardou Tin Taverna']",55,4,3O5Wcr144kJWIOELoXiq1G,https://i.scdn.co/image/ab67616d0000b273619368e7181f0a401c3f3a22
17228,17228,Third Eye Blind,0.0105829833333333,0.4863999999999998,235521.4,0.7690666666666669,0.0014335473333333,0.1637099999999999,-6.361066666666664,0.0377533333333333,128.65463333333335,0.5053333333333334,42.2,4,1,60,"['alternative rock', 'neo mellow', 'pop rock', 'post-grunge', 'rock']","['Semi-Charmed Life', 'Jumper - 1998 Edit', ""How's It Going to Be"", 'Never Let You Go - 2008 Remaster', 'Motorcycle Drive By', 'Graduate', 'Deep Inside of You - 2008 Remaster', 'Losing a Whole Year', 'Crystal Baller', 'The Background']",1114641,68,6TcnmlCSxihzWOQJ8k0rNS,https://i.scdn.co/image/570ebd63a28514f142de6235bc5c9bb2c3c45015
9620,9620,Les Brown & His Orchestra,0.8946666666666666,0.5488333333333332,186246.66666666663,0.2458833333333333,0.0135717183333333,0.1261333333333333,-12.541499999999996,0.03985,92.84483333333333,0.4468333333333333,18.5,8,1,12,['big band'],"['Sentimental Journey', 'Celery Stalks At Midnight', ""Joltin' Joe DiMaggio"", 'Leap Frog - Remastered', ""You Won't Be Satisfied (Until You Break My Heart)"", ""I've Got My Love To Keep Me Warm"", 'Some Sunday Morning', 'My Dreams Are Getting Better', 'Flip Lid', ""I'm Making Believe""]",3376,34,5jCS1U0QP0gulcCtMOsOoX,https://i.scdn.co/image/ab67616d0000b2737b797c111da9332f1d570832
4824,4824,"Earth, Wind & Fire",0.3258975401069521,0.5975294117647062,271595.4973262032,0.631787165775401,0.0810670397860962,0.2299994652406417,-10.774614973262038,0.0508171122994652,117.53214438502664,0.6897379679144382,37.86096256684492,9,1,187,"['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']","['September', 'Boogie Wonderland', ""Let's Groove"", 'After the Love Has Gone', 'Fantasy - Single Version', 'Shining Star', 'September - from DreamWorks Animation\'s ""TROLLS""', ""That's the Way of the World"", 'In the Stone', 'Reasons']",2844202,77,4QQgXkCYTt3BlENzhyNETg,https://i.scdn.co/image/9fd0a9822140cce668ee15263e1f73730152dff0
9092,9092,Kings of Leon,0.093834,0.4651935483870966,226417.19354838712,0.7340967741935486,0.0375331009677419,0.1587032258064516,-6.368483870967742,0.0466032258064516,131.23000000000005,0.4178064516129034,58.0,9,1,62,"['modern rock', 'rock']","['Sex on Fire', 'Use Somebody', 'Stormy Weather', 'The Bandit', 'Waste A Moment', 'Closer', 'Pyro', 'WALLS', 'When You See Yourself, Are You Far Away', 'Wait for Me']",4672487,80,2qk9voo8llSGYcZ6xrBzKx,https://i.scdn.co/image/168a281f4a0b1c2c61acb010239ead4710a234a3
16010,16010,Teddy Hyde,0.862,0.478,232812.0,0.33,0.00113,0.176,-12.4,0.0339,79.484,0.413,72.0,11,0,2,"['indie pop', 'modern indie pop']","['Sex with a Ghost', 'Vanilla Curls', 'A Wistful Waltz', 'Tallboys', 'Amélie', 'Sick Crowd', 'You Can Put Your Dukes Down, Stringbean', 'Hello', 'Smoke You Out', 'Freedom']",37446,60,62DKpfVgNt372d3Zz6TRc7,https://i.scdn.co/image/7bad85f218243fa1291309be42c5badd722f00ef
1149,1149,Armando Sciascia Orchestra,0.569,0.5,176027.0,0.3339999999999999,0.0,0.326,-10.453,0.031,114.199,0.557,24.0,7,1,1,['vintage italian soundtrack'],"['Sexy World', 'Tre colpi di Winchester per Ringo', 'F. Schubert: Serenade (Serenata)', 'Papillon (Theme From the Film)', 'J. S. Bach: Air for the G String, from Suite No. 3, BWV1068 (Aria sulla 4a corda dalla Suite No. 3, BWV1068)', 'A Blue Shadow (From the Film ""Ho incontrato un\'ombra"")', 'Piedone lo sbirro (Theme From the Film)', 'Mahler: Adagietto from Symphony No. 5 (Adagietto dalla Sinfonia No. 5)', 'Circuito chiuso', 'Mediterranean Sunset']",351,18,4qSpirHX6h451JEfDE7fFR,https://i.scdn.co/image/ab67616d0000b273fbc5f4cbbbd4e6fe2e9aabe6
2598,2598,Camila Cabello,0.2595629629629629,0.6403703703703703,206284.1481481481,0.5692962962962961,0.0002618185185185,0.1413259259259259,-5.880851851851853,0.0826851851851851,106.649,0.5051481481481481,67.51851851851852,9,0,27,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']","['Señorita', 'Havana (feat. Young Thug)', 'My Oh My (feat. DaBaby)', 'South of the Border (feat. Camila Cabello & Cardi B)', 'Beautiful (feat. Camila Cabello)', 'Bad Things (with Camila Cabello)', 'Never Be the Same', 'Liar', 'Crying in the Club', 'I Know What You Did Last Summer']",21080479,85,4nDoRrQiYLoBzwC5BhVJzF,https://i.scdn.co/image/667daebca4856db3f4cbe8f51a4881091e62c401
2597,2597,Camila,0.2470625,0.40625,234756.625,0.482,0.0,0.1217625,-7.073874999999999,0.0421749999999999,148.21774999999997,0.2660000000000001,64.0,1,1,16,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']","['Señorita', 'Havana (feat. Young Thug)', 'My Oh My (feat. DaBaby)', 'South of the Border (feat. Camila Cabello & Cardi B)', 'Beautiful (feat. Camila Cabello)', 'Bad Things (with Camila Cabello)', 'Never Be the Same', 'Liar', 'Crying in the Club', 'I Know What You Did Last Summer']",21080479,85,4nDoRrQiYLoBzwC5BhVJzF,https://i.scdn.co/image/667daebca4856db3f4cbe8f51a4881091e62c401
11786,11786,Mystikal,0.1019592307692307,0.7782307692307691,252433.38461538465,0.7027307692307693,2.856923076923077e-06,0.1677576923076923,-6.647461538461537,0.2447000000000001,141.85176923076926,0.5448461538461538,42.615384615384606,6,1,26,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'trap']","['Shake Ya Ass', 'Danger (Been So Long) featuring Nivea', 'Here I Go', ""I Don't Give A..."", 'I Smell Smoke', ""Bouncin' Back (Bumpin' Me Against the Wall) (feat. Pharrell Williams) - Extended Version"", 'The Man Right Chea', 'Rain Dance', ""Still Smokin'"", 'Here We Go (feat. B-Legit, E-40 & Master P)']",421833,61,3LIJJJkO7R5RasRwt7xIn5,https://i.scdn.co/image/99443414f1603cb47d783e1974148f3cb1de6f62
3455,3455,Cooper,0.0315,0.625,152000.0,0.961,0.000241,0.356,-5.063,0.0629,107.489,0.295,0.0,4,1,2,['hollywood'],"['Shallow', ""I'll Never Love Again - Film Version - Radio Edit"", ""Maybe It's Time"", ""I Don't Know What Love Is"", 'Music To My Eyes', 'Black Eyes', ""Diggin' My Grave"", 'Alibi', 'Out Of Time', 'Too Far Gone']",178594,76,4VIvfOurcf0vuLRxLkGnIG,https://i.scdn.co/image/d207b7babef86bfe4da836d90f894292c78476b7
16481,16481,The Fisherman’s Friends,0.9745,0.4725,190447.0,0.070545,0.0,0.1056,-21.6425,0.14755,134.731,0.633,49.0,7,1,4,"['cornish folk', 'shanty']","['Shanty Man', 'The Bonny Ship the Diamond', 'Migalay Boat Song', 'John Kanaka - From ""Keep Hauling"" Soundtrack', 'Keep Hauling - From ""Keep Hauling"" Soundtrack', '(What Shall We Do With The) Drunken Sailor - From ""Keep Hauling"" Soundtrack', 'No Hopers, Jokers & Rogues - From ""Keep Hauling"" Soundtrack', 'The Leaving of Liverpool', 'South Australia - From ""Keep Hauling"" Soundtrack', 'Nelson\'s Blood - From ""Keep Hauling"" Soundtrack']",36497,52,0cyEKEh8fQkksmpwLBlZV4,https://i.scdn.co/image/a4d129db93cf7e75444d92337c6749bdbd547924
17197,17197,The-Dream,0.1490235294117647,0.7037058823529412,266363.5882352941,0.5380588235294119,0.0021011882352941,0.2107823529411764,-6.478941176470588,0.0493294117647058,107.03441176470588,0.4457176470588235,57.05882352941178,8,0,17,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop r&b', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']","['Shawty Is Da Shit', ""Rockin' That Shit"", 'I Luv Your Girl', 'Falsetto', 'Code Blue', 'Million While You Young (feat. The-Dream)', 'Wee Hours (feat. Jhené Aiko)', 'Shawty Is A 10 - (Explicit)', 'My Love', 'Cedes Benz (Queen & Slim Version)']",934380,68,1W3FSF1BLpY3hlVIgvenLz,https://i.scdn.co/image/61850dc2b8b91b519e9b2aa520c95017c2509918
13324,13324,Puddle Of Mudd,0.0562051625,0.476875,241978.375,0.8643750000000002,0.0,0.247625,-4.39825,0.0559,128.67925,0.459625,58.0,6,1,16,"['alternative metal', 'alternative rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']","['She Hates Me', 'Blurry', 'Psycho', 'Control', 'Famous', 'Control - Acoustic Version', 'Drift And Die', 'Uh Oh', 'Away From Me', 'Gimme Shelter']",1397112,67,3dXaa6jwM7B52GZpaJEIr5,https://i.scdn.co/image/5e67ff3a1fcbeafad23a3481ad7bdda56048e0e3
11722,11722,Mudd,0.11455,0.6695,374644.0,0.7659999999999999,0.8674999999999999,0.076,-11.376,0.04545,98.992,0.7605,3.5,7,1,4,"['alternative metal', 'alternative rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']","['She Hates Me', 'Blurry', 'Psycho', 'Control', 'Famous', 'Control - Acoustic Version', 'Drift And Die', 'Uh Oh', 'Away From Me', 'Gimme Shelter']",1397112,67,3dXaa6jwM7B52GZpaJEIr5,https://i.scdn.co/image/5e67ff3a1fcbeafad23a3481ad7bdda56048e0e3
11530,11530,Mobb Deep,0.1721245833333333,0.7452916666666666,255781.08333333328,0.6811666666666669,0.0005159104166666,0.20973125,-6.947895833333335,0.3497083333333333,104.78518750000003,0.5448333333333334,47.625,10,1,48,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']","['Shook Ones, Pt. II', 'Survival of the Fittest', 'Hell on Earth (Front Lines)', 'Quiet Storm', ""Temperature's Rising (feat. Crystal Johnson)"", 'Give Up the Goods (Just Step) (feat. Big Noyd)', 'Eye for a Eye (Your Beef Is Mines) (feat. Nas & Raekwon)', ""Put 'Em In Their Place"", 'Hey Luv (Anything) (feat. 112)', 'The Learning (Burn) (feat. Big Noyd)']",1296919,70,6O2zJ0tId7g07yzHtX0yap,https://i.scdn.co/image/1d33cbed0798d07053b2773c9b46390d3fcfcfc9
2555,2555,Cake!,0.7909999999999999,0.494,126642.0,0.584,0.0445,0.104,-10.902,0.239,84.273,0.4429999999999999,0.0,1,1,2,"['alternative rock', 'modern rock', 'pop rock', 'rock', 'sacramento indie']","['Short Skirt / Long Jacket', 'The Distance', 'Never There', 'I Will Survive', 'War Pigs', 'Love You Madly', 'Comfort Eagle', 'Sheep Go To Heaven', 'Thrills', 'Frank Sinatra']",844903,67,6A43Djmhbe9100UwnI7epV,https://i.scdn.co/image/48e3b385ab47322fde0605edcb59101efeff91c9
16321,16321,The Clash,0.1475162520325203,0.5811219512195122,210791.8699186993,0.7348699186991867,0.0649999454471544,0.217709756097561,-9.290609756097552,0.0785609756097561,136.24660975609754,0.7287154471544709,38.235772357723576,0,1,246,"['classic rock', 'dance rock', 'permanent wave', 'punk', 'rock']","['Should I Stay or Should I Go - Remastered', 'London Calling - Remastered', 'Rock the Casbah - Remastered', 'Train in Vain (Stand by Me) - Remastered', 'I Fought the Law', 'The Guns of Brixton - Remastered', 'Lost in the Supermarket - Remastered', 'Straight to Hell - Remastered', 'The Magnificent Seven - Remastered', ""Charlie Don't Surf - Remastered""]",2090889,74,3RGLhK1IP9jnYFH4BRFJBS,https://i.scdn.co/image/ab470b275daa38351810a1eb91d107ebdb821302
9838,9838,Little Mix,0.1644101818181818,0.675030303030303,217961.15151515152,0.7369090909090908,6.781151515151515e-05,0.1858727272727272,-4.592727272727271,0.0797787878787879,108.2790303030303,0.5839090909090907,56.03030303030303,4,1,33,"['dance pop', 'girl group', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'uk pop']","['Shout Out to My Ex', 'Black Magic', 'Secret Love Song (feat. Jason Derulo)', 'Sweet Melody', 'Love Me or Leave Me', 'No Time For Tears', 'Woman Like Me (feat. Nicki Minaj)', 'Wasabi', 'Holiday', 'Wings']",8958639,84,3e7awlrlDSwF3iM0WBjGMp,https://i.scdn.co/image/02d026d142b6aec99cc2a634f997962c5a92b653
1617,1617,Becky G,0.1354916666666666,0.6341666666666667,213981.16666666663,0.6969166666666666,0.0005000916666666,0.1560333333333333,-5.747500000000001,0.0704416666666666,117.89183333333334,0.5525,62.25,6,0,12,"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'post-teen pop', 'rap latina', 'reggaeton', 'trap latino']","['Shower', 'Te Va Bien (with Arcangel & Becky G feat. Darell)', 'Sin Pijama', 'Perdiendo la Cabeza', 'No Drama', 'MALA SANTA', 'GIANTS', 'Bubalu', 'Rotate', 'Cuando Te Besé']",10025272,82,4obzFoKoKRHIphyHzJ35G3,https://i.scdn.co/image/a7d662480ab42ddb3ca7edebf9ce9257d6176c65
1615,1615,Beck,0.1359996428571428,0.6609642857142852,244069.5357142857,0.6596428571428571,0.1188528964285714,0.2292035714285714,-7.946035714285713,0.0761999999999999,115.66189285714285,0.5962499999999998,46.32142857142857,1,1,56,"['dance pop', 'latin', 'latin pop', 'latin viral pop', 'pop', 'post-teen pop', 'rap latina', 'reggaeton', 'trap latino']","['Shower', 'Te Va Bien (with Arcangel & Becky G feat. Darell)', 'Sin Pijama', 'Perdiendo la Cabeza', 'No Drama', 'MALA SANTA', 'GIANTS', 'Bubalu', 'Rotate', 'Cuando Te Besé']",10025272,82,4obzFoKoKRHIphyHzJ35G3,https://i.scdn.co/image/a7d662480ab42ddb3ca7edebf9ce9257d6176c65
18094,18094,WALK THE MOON,0.00787639,0.5316,219774.7,0.8404,0.000204326,0.3103000000000001,-4.593999999999999,0.0594499999999999,130.9712,0.5378999999999998,52.2,1,1,20,"['dance pop', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']","['Shut Up and Dance', 'Lost In The Wild', 'Anna Sun', 'One Foot', 'Shut Up and Dance - Live Acoustic - 2015', 'Work This Body', 'Kamikaze', 'Ghostbusters', 'Timebomb', 'Tightrope']",1757366,73,6DIS6PRrLS3wbnZsf7vYic,https://i.scdn.co/image/012d61fafb79205c3549fcba71b1e7c516106a43
13097,13097,Pierre J,0.000621,0.639,322502.0,0.946,0.952,0.088,-6.13,0.0457,127.977,0.455,0.0,7,1,1,['classical flute'],"['Sicilienne, Op. 78', 'Flute Concerto No. 1 in G Major: I. Spiritoso', 'Baroque and Blue, Pt. 1', 'Sentimentale, Pt. 1', 'Baroque and Blue, Pt. 2', 'Keyboard Concerto No. 4 in A Major, BWV 1055 (Arr. M. Munclinger for Flute and Orchestra): I. Allegro', 'Irlandaise, Pt. 1', ""Musical Offering, Op. 6, BWV 1079: Sonata sopr'il Reale a traversa: IV. Allegro"", 'Sentimentale, Pt. 2', 'Javanaise, Pt. 1']",11138,42,1CyKlAhkI1ztihZ5V0yx6s,https://i.scdn.co/image/38cadcad6258de45187d9bb2ee1a7991183c40ce
1089,1089,Aquilo,0.7020000000000001,0.2339999999999999,230417.0,0.414,0.0,0.0391,-8.371,0.0476,78.21600000000002,0.144,66.0,1,1,2,"['indie anthem-folk', 'indie cafe pop', 'indie poptimism', 'vapor soul']","['Silhouette', 'Sorry', 'Sober', 'Thin', 'You There', 'Moving On', 'Losing You', 'Who Are You', 'Just Asking', 'Missing the Mark']",258094,62,26GHRG8x1F4AzbCKzUaIbw,https://i.scdn.co/image/ab6761610000e5ebbd0b4125300f01710dd12fcb
18292,18292,Wilhelm Friedemann Bach,0.994,0.268,337653.0,0.11,0.893,0.0757,-22.22,0.0633,62.195,0.241,0.0,2,0,1,"['galante era', 'german baroque']","['Sinfonia in F major, F. 67: IV. Menuetto I-II', 'Adagio & Fugue', 'Concerto n°5 en la mineur: Allegro ma non molto, Falk. 45', 'Flute Duet No. 2 in E-Flat Major, F. 55: II. Adagio ma non molto', 'Concerto n°1 en ré majeur: Andante, Falk. 41', 'Sonata in B-Flat Major, Fk. 9: I. Un poco allegro', 'Sinfonia in D Major, F. 64: I. Allegro e maestoso', 'Sinfonia in D Major, F. 64: III. Vivace', 'Concerto for Harpsichord, Strings and Basso continuo in D Major, F. 41: I. Allegro', 'Sinfonia in F Major for Strings, F. 67: III. Allegro']",6365,32,5fz5lcOIakwBiRF7vzfm0u,https://i.scdn.co/image/2e580ac2e56757e42db766a516eef9309e74c13b
14252,14252,Rupa,0.2915,0.5645,487923.0,0.7559999999999999,0.0378044999999999,0.14335,-10.257,0.12655,128.8225,0.784,38.5,11,1,4,"['dance pop', 'diva house', 'pop', 'pop dance', 'strut']","['Sissy That Walk', 'Call Me Mother', 'Lucky', 'Cover Girl', ""Kitty Girl (feat. The Cast of Rupaul's Drag Race All Stars, Season 3)"", ""Read U Wrote U (Ellis Miah Mix) [feat. The Cast of RuPaul's Drag Race All Stars, Season 2]"", 'Supermodel (You Better Work)', 'A Little Bit of Love (Cast Version)', 'Bring Back My Girls', 'Glamazon']",550823,66,2SdOKxC1sSxEyv8JYERaNe,https://i.scdn.co/image/02b3bea6925094d916d56d21da5bd989380e1a57
5527,5527,Fate,0.0042881583333333,0.4399166666666665,227463.33333333328,0.8370833333333333,0.0292022525,0.1797583333333333,-5.870666666666668,0.044675,131.11041666666668,0.4443333333333334,1.25,9,0,24,"['alternative metal', 'metalcore', 'pixie', 'pop punk', 'screamo']","['Situations', 'One For the Money', 'Broken Heart', ""Not Good Enough For Truth In Cliche'"", 'Not My Problem (feat. Travis Barker)', 'This War Is Ours (The Guillotine II)', 'Invincible (feat. Lindsey Stirling)', 'My Apocalypse', 'Unbreakable', 'Ashley']",986702,66,5ojhEavq6altxW8fWIlLum,https://i.scdn.co/image/e5c06a38783b69d0a2fd710960a35be9328be226
14752,14752,Shadow,0.241621,0.7075,341814.0,0.9065,0.4585,0.14365,-5.7025000000000015,0.16945,146.0535,0.475,17.0,2,1,2,"['alternative hip hop', 'big beat', 'downtempo', 'electronica', 'hip hop', 'trip hop', 'turntablism']","['Six Days - Remix', 'Nobody Speak', 'Midnight In A Perfect World', 'Rocket Fuel (feat. De La Soul)', 'Building Steam With A Grain Of Salt', ""Taxin' (feat. Dave East, Loyle Carner) - Long Version / Bonus Track"", 'Scale It Back - Radio Edit', 'Organ Donor - Extended Overhaul', 'Our Pathetic Age (feat. Samuel T. Herring)', 'We Were Set Up']",460765,67,5CE2IfdYZEQGIDsfiRm8SI,https://i.scdn.co/image/8e7166002dcf4a6dd1bee36f6556a11e07acf46c
14382,14382,Sabrina Carpenter,0.1209768421052631,0.5947894736842105,180104.0,0.7216315789473683,0.0020412,0.1153473684210526,-4.793631578947369,0.105378947368421,147.9320526315789,0.6547894736842105,50.368421052631575,6,1,19,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'viral pop']","['Skin', 'On My Way', 'Looking at Me', 'Let Me Move You - From the Netflix film Work It', 'Sue Me', 'WOW (feat. Sabrina Carpenter) - Remix', 'Thumbs', 'Why', 'Clouds (with Sabrina Carpenter)', 'Exhale']",3459350,78,74KM79TiuVKeVCqs8QtB0B,https://i.scdn.co/image/3a156057fdec527ed826c5d91353d2b5dd548b63
13163,13163,Playboi Carti,0.0828918780487805,0.7658292682926829,170757.93902439025,0.6454390243902437,6.481670731707318e-05,0.2417329268292682,-5.883317073170731,0.2077841463414634,137.7183292682927,0.3995439024390242,69.87804878048779,1,1,82,"['atl hip hop', 'rap', 'trap']","['Sky', 'Shoota (feat. Lil Uzi Vert)', 'Magnolia', 'Location', 'wokeuplikethis*', 'Long Time - Intro', 'Vamp Anthem', 'ILoveUIHateU', 'Pain 1993 (with Playboi Carti)', 'FlatBed Freestyle']",4578592,84,699OTQXzgjhIYAHMy9RyPD,https://i.scdn.co/image/ab6761610000e5eba6825b634faea87ca372f60d
4192,4192,Deep Sleep Music Collective,0.9616666666666666,0.1376666666666667,120729.33333333331,0.0014443333333333,0.9366666666666668,0.1091,-37.45533333333333,0.0519666666666666,94.532,0.0372,64.0,1,1,6,['sleep'],"['Sleeping Music (Deep Sleep)', 'Moonbeam', 'Sleeping Music (Calm Sleep)', 'Sleep Music (Gentleness)', 'Calm Ocean Waves', 'Above the Clouds', 'Sleeping Music (Piano Sleep Music)', 'Ocean Beauty', 'Sleep Music (Distant Lands)', 'Sleeping Music (Sounds for Sleep)']",45156,74,6XJykeImeaTIiXaeoORBs5,https://i.scdn.co/image/6f0a5e06a8e0650232b5f3dafe1ed34acc2905ca
2134,2134,Bobby Valentin,0.6432894736842107,0.6765000000000001,298024.60526315786,0.5971578947368421,0.0513118405263157,0.1060605263157894,-10.04636842105263,0.0509921052631579,105.28736842105263,0.8950263157894738,29.23684210526316,7,1,38,"['dance pop', 'hip pop', 'new jack swing', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']","['Slow Down - 12"" Version', 'Tell Me', 'Anonymous - Main', 'Turn The Page', 'Slow Down - Radio Edit', 'Reply', 'Beep', 'My Angel (Never Leave You)', ""lil' Bit"", 'Put It In (feat. K. Michelle)']",666927,62,4HgF4KnohByNElYid7iCNb,https://i.scdn.co/image/fae9d2a8523daa339fefee023f7042f93efc93c3
7688,7688,Jamie Foxx,0.2640446666666666,0.6296,232458.66666666663,0.6421333333333333,6.6040000000000015e-06,0.1516333333333333,-7.7804,0.1795666666666667,125.53246666666668,0.5152666666666668,58.0,2,0,15,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']","['Slow Jamz', 'Blame It', 'Hot Wings (I Wanna Party)', 'Fall For Your Type (feat. Drake)', 'Unpredictable (feat. Ludacris) - Main', 'You Changed Me (feat. Chris Brown)', 'Fly Love', ""The City's Yours"", 'Just Like Me', 'DJ Play A Love Song (feat. Twista)']",791641,71,7LnaAXbDVIL75IVPnndf7w,https://i.scdn.co/image/a3823abbd476fa00cdf95a9f5cbbe09d2f96add2
7687,7687,Jamie Fox,0.253,0.7979999999999999,286880.0,0.547,0.0,0.132,-5.669,0.0734,108.016,0.482,47.0,11,0,2,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']","['Slow Jamz', 'Blame It', 'Hot Wings (I Wanna Party)', 'Fall For Your Type (feat. Drake)', 'Unpredictable (feat. Ludacris) - Main', 'You Changed Me (feat. Chris Brown)', 'Fly Love', ""The City's Yours"", 'Just Like Me', 'DJ Play A Love Song (feat. Twista)']",791641,71,7LnaAXbDVIL75IVPnndf7w,https://i.scdn.co/image/a3823abbd476fa00cdf95a9f5cbbe09d2f96add2
1236,1236,Ashnikko,0.1178866666666666,0.8063333333333333,162671.26666666663,0.6278666666666667,2.633333333333334e-06,0.2875466666666667,-6.1229999999999976,0.1294866666666666,122.74086666666668,0.6282666666666668,67.8,2,1,15,"['electropop', 'escape room', 'pop']","['Slumber Party (feat. Princess Nokia)', 'Daisy', 'STUPID (feat. Yung Baby Tate)', 'Deal With It (feat. Kelis)', 'Daisy 2.0 (feat. Hatsune Miku)', 'Tantrum', 'Toxic', 'Working Bitch', 'L8r Boi', 'Invitation (feat. Kodie Shane)']",924879,81,3PyJHH2wyfQK3WZrk9rpmP,https://i.scdn.co/image/66c3b3eab51638a09b161769428f043e92d9ecca
13282,13282,Princess Nokia,0.032805,0.9285,155429.0,0.4885000000000001,8.025e-05,0.158,-8.988,0.09625,119.015,0.5870000000000001,68.5,11,1,4,"['escape room', 'lgbtq+ hip hop', 'trap queen']","['Slumber Party (feat. Princess Nokia)', 'I Like Him', ""It's Not My Fault"", 'Sugar Honey Iced Tea (S.H.I.T.)', 'Gemini', 'Tomboy', 'LMK_WHAT’S REALLY GOOD REMIX_ FEAT_PRINCESS NOKIA_JUNGLEPUSSY_CUPCAKKE_MS. BOOGIE_100 BPM', 'Kitana', 'Harley Quinn', 'Brujas']",433755,74,6lay1nwbE6hTx1jivysUAL,https://i.scdn.co/image/e9490c88e713b84a3f0029b84bfc6f6799a1cb03
9750,9750,Lily Allen,0.2902885714285714,0.5202142857142856,219702.3571428572,0.6224285714285714,0.01017245,0.1474714285714285,-6.708642857142857,0.1074285714285714,128.02442857142856,0.5689285714285715,56.85714285714285,10,1,14,"['dance pop', 'pop', 'pop dance']","['Smile', 'Somewhere Only We Know', 'Fuck You', 'LDN', 'Roll The Dice (feat. Stamina MC & Lily Allen)', 'Not Fair', 'Mad World - Recorded at Metropolis Studios, London', 'Somewhere Only We know - Live from Spotify, London', 'Plain (feat. Lily Allen & Flo Milli)', '22']",1701603,72,13saZpZnCDWOI9D4IJhp1f,https://i.scdn.co/image/91324a608fbf69ad0507c36a7717b01b20165c4d
