,Unnamed: 0,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,songs,followers,Popularity Score,Artist ID,Image URL,Artist URL,Length
3585,3585,Crystal Castles,0.064022,0.6589999999999999,228937.0,0.8160000000000001,0.0670878,0.211,-6.195428571428572,0.0409857142857142,123.9482857142857,0.5232857142857142,57.28571428571429,4,0,7,"['alternative dance', 'bitpop', 'dance-punk', 'digital hardcore', 'electronica', 'indietronica', 'neo-synthpop', 'new rave', 'nintendocore', 'nu gaze']","['Crimewave', 'Vanished', 'Not In Love - Radio Version', 'Empathy', 'Untrust Us', 'Transgender', 'Magic Spells', 'Char', 'Baptism', 'Celestica']",889383,66,7K3zpFXBvPcvzhj7zlGJdO,https://i.scdn.co/image/5419a05563a9ba8cb16fe207199c298f621eef85,https://open.spotify.com/artist/7K3zpFXBvPcvzhj7zlGJdO,10
3593,3593,Cubicolor,0.0110471428571428,0.7101428571428572,360260.4285714286,0.7272857142857142,0.6189142857142856,0.1255428571428571,-9.79985714285714,0.0471857142857142,118.29414285714287,0.2662,8.857142857142858,8,1,7,['progressive house'],"['Once Around', 'Points Beyond', 'Wake Me Up - Tale Of Us Remix', 'Airbeat', 'Down The Wall - Original Mix', 'Machine Keys', 'Fictionalise - Anjunadeep 08 Mix', 'Intro', 'No Dancers - Adam Port Remix', 'Rituals']",52071,52,4nMIbZxtt1kWqUZ8VNKvjU,https://i.scdn.co/image/81f1460206c716bdd6c8160fa00ce445870541ec,https://open.spotify.com/artist/4nMIbZxtt1kWqUZ8VNKvjU,10
3596,3596,Cuco,0.3909923076923077,0.4764615384615386,297126.53846153844,0.6961538461538462,0.1511482615384615,0.2074615384615384,-6.593076923076923,0.0878,121.46353846153843,0.5322307692307693,67.53846153846153,10,1,13,"['bedroom pop', 'dream pop']","['Lover Is a Day', 'Bossa No Sé (feat. Jean Carter)', 'Lo Que Siento', 'Dontmakemefallinlove', 'Drown', 'Amor de Siempre', 'Piel Canela', 'Summer Time High Time', 'Keeping Tabs (feat. Suscat0)', 'Paradise']",1418311,74,2Tglaf8nvDzwSQnpSrjLHP,https://i.scdn.co/image/ab6761610000e5eb325f7c9b662bc36389f834de,https://open.spotify.com/artist/2Tglaf8nvDzwSQnpSrjLHP,10
3599,3599,Cult To Follow,0.00528,0.643,224087.0,0.954,0.0,0.466,-3.255,0.108,114.964,0.54,64.0,9,1,2,['gymcore'],"['Leave It All Behind', 'Murder Melody', '10 Seconds from Panic', 'Start a Fire', 'Perfect', 'Down', 'Through With You', 'Lies', 'Everything I Never Was', 'Dead and Gone']",67901,55,5txAC0hwbFB09Nv8Y1hPJl,https://i.scdn.co/image/d1f5c7e22c9beae374b730aa5b844001285a0486,https://open.spotify.com/artist/5txAC0hwbFB09Nv8Y1hPJl,10
3601,3601,Cults,0.0477033333333333,0.4353333333333333,241111.33333333328,0.7286666666666668,0.4328,0.2573333333333333,-7.683666666666665,0.0539333333333333,119.61966666666665,0.346,65.33333333333333,2,1,6,"['alternative dance', 'chillwave', 'experimental pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'nu gaze']","['Always Forever', 'Go Outside', 'Bad Things', 'You Know What I Mean', 'Gilded Lily', 'High Road', 'Trials', 'Abducted', 'I Can Hardly Make You Mine', 'A Low']",274938,67,3Oim8XBPbznAa8Jj8QzNc8,https://i.scdn.co/image/d8590147b6e88981485c08bfef05f4122f7f257f,https://open.spotify.com/artist/3Oim8XBPbznAa8Jj8QzNc8,10
3605,3605,Culture Beat,0.0403683333333333,0.6823333333333333,305244.66666666674,0.9673333333333332,0.1101,0.2303333333333333,-8.512333333333332,0.0397666666666666,132.86933333333334,0.444,59.0,9,0,6,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']","['Mr. Vain - Original Radio Edit', 'Mr. Vain', 'Mr. Vain Recall - Radio Edit', 'Got to Get It', 'Inside Out', 'Mr. Vain - Vain Mix', 'Crying in the Rain', 'Anything', 'Take Me Away', 'Mr. Vain - Decent Mix']",108861,60,0BZ3BHzfYwpd3k5TDnvAz8,https://i.scdn.co/image/6c1a4a85b3030b699a785b0744dccdb7ab0444b4,https://open.spotify.com/artist/0BZ3BHzfYwpd3k5TDnvAz8,10
3608,3608,Curren$y,0.4103333333333334,0.5850000000000001,238251.66666666663,0.6736666666666666,0.0,0.1556666666666666,-7.1599999999999975,0.241,85.57099999999998,0.3236666666666666,58.0,9,0,3,"['alternative hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'new orleans rap', 'pop rap', 'rap', 'southern hip hop', 'underground hip hop']","['The Count (feat. Wiz Khalifa)', 'All Work', 'Bottom of the Bottle (feat. August Alsina & Lil Wayne)', 'Getting Loose (feat. Problem)', 'Gangsta Shit (feat. Kokane & G Perico)', 'This and That', 'Santos Party House feat. Big K.R.I.T., Girl Talk', 'Santos Party House (feat. Wiz Khalifa, Curren$y, Big K.R.I.T., Girl Talk) - Extended Version', 'Hustlers', 'High Grade']",784713,69,6X8WdFjrNhXATMDSs26aCc,https://i.scdn.co/image/72ca23c2b8aec82e7d2c6a54e23a954095566b21,https://open.spotify.com/artist/6X8WdFjrNhXATMDSs26aCc,10
3609,3609,Current Joys,0.716857142857143,0.6251428571428571,247467.4285714285,0.505,0.5797771428571429,0.1469142857142857,-14.149142857142856,0.0362571428571428,138.97385714285716,0.6027714285714286,63.85714285714285,9,1,14,"['indie garage rock', 'indie pop', 'lo-fi indie']","['New Flesh', 'Kids', 'Blondie', 'Become the Warm Jets', 'Fear', 'A Different Age', 'Symphonia IX', 'You Broke My Heart', 'Televisions', 'American Honey']",452523,72,0m5FakHKCQdA7UN0PIzMcL,https://i.scdn.co/image/ad200c745e66b7dfde28b358210422ee30817453,https://open.spotify.com/artist/0m5FakHKCQdA7UN0PIzMcL,10
3621,3621,Cutty Ranks,0.3229999999999999,0.903,206573.0,0.7170000000000001,0.0,0.128,-7.511,0.284,94.313,0.645,38.0,5,0,2,['old school dancehall'],"['Limb By Limb', 'Who Say Me Dun', 'Limb By Limb', 'A Who Seh Ne Dun (Wake De Man)', 'Stopper', 'Limb By Limb - DJ SS Remix', 'Half Idiot', 'Real Love', 'Leave People Man', 'Grizzle']",58848,52,4qDGDPGMIJuIvPfUGe0Ngg,https://i.scdn.co/image/ab67616d0000b273245623b0a49da3245ffbd291,https://open.spotify.com/artist/4qDGDPGMIJuIvPfUGe0Ngg,10
3627,3627,Cymande,0.2442954545454546,0.6474545454545454,285621.8181818182,0.5804545454545454,0.2426783636363636,0.1257272727272727,-11.139090909090909,0.0633272727272727,110.6561818181818,0.7129090909090908,40.54545454545455,7,1,22,"['afrobeat', 'afropop', 'classic soul', 'electronica', 'funk', 'jazz funk', 'psychedelic soul', 'soul', 'world']","['Brothers On The Slide', 'Dove', 'Bra', 'The Message', 'One More', 'Crawshay', 'Getting It Back', 'Changes', 'Mighty Heavy Load', ""Willy's Headache""]",131706,55,4hfcSstwnyuBoek1dQwLkG,https://i.scdn.co/image/6d8c59504d001316fc2c272f64097c76d37e9e77,https://open.spotify.com/artist/4hfcSstwnyuBoek1dQwLkG,9
3628,3628,Cyndi Lauper,0.2698327272727273,0.6432121212121213,231326.0606060605,0.6927575757575757,0.003412803030303,0.2299424242424243,-8.04809090909091,0.0411757575757575,122.50730303030306,0.6318545454545456,45.18181818181818,6,1,66,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']","['Girls Just Want to Have Fun', 'Time After Time', 'True Colors', 'All Through the Night', 'I Drove All Night', 'She Bop', 'The Goonies \'R\' Good Enough - From ""The Goonies"" Soundtrack', 'Money Changes Everything', 'When You Were Mine', 'Change of Heart']",1609444,73,2BTZIqw0ntH9MvilQ3ewNY,https://i.scdn.co/image/3d63775a2e6398ed8bed1dfaf130874dfedc1cc4,https://open.spotify.com/artist/2BTZIqw0ntH9MvilQ3ewNY,10
3629,3629,Cyndi Wang,0.193,0.67,233067.0,0.483,0.0,0.0688,-5.559,0.0277,119.997,0.547,48.0,3,1,2,"['mandopop', 'taiwan pop']","['大眠', '心靈的冒險', '當你', '月光', '那年夏天寧靜的海', '在青春迷失的咖啡館', '劈你的雷正在路上', '愛你', '從未到過的地方', '我會好好的']",143286,55,3AroL2oDPiAnMpTmIQv3KP,https://i.scdn.co/image/4d13d5e841cb97a9d3586c58f1351d3300364535,https://open.spotify.com/artist/3AroL2oDPiAnMpTmIQv3KP,10
3636,3636,Czar,0.1229433333333333,0.6213333333333333,198666.66666666663,0.6753333333333335,0.0,0.19,-7.865666666666668,0.2636666666666666,117.61766666666664,0.2296666666666666,0.0,7,1,6,"['alternative hip hop', 'hardcore hip hop', 'hip hop']","['Bomb Thrown', 'Nightcrawler (feat. Method Man)', 'Phantoms', 'Forever People', 'Meddle with Metal', 'Astral Traveling', 'Badness of Madness', 'Captain Crunch', 'Take Your Medicine', ""Don't Spoil It""]",86759,53,4John8fJ3LKqFho0pselVr,https://i.scdn.co/image/25a85f98c05bc3d9c0b74bba8cb2be43efa6651e,https://open.spotify.com/artist/4John8fJ3LKqFho0pselVr,9
3637,3637,Czech Philharmonic Orchestra,0.962,0.141,624133.0,0.0464,0.933,0.125,-25.399,0.0441,101.082,0.039,22.0,7,1,1,"['classical', 'classical performance', 'orchestra']","['Symphony No. 6 In B Minor, Op. 74, TH.30: 4. Finale: Adagio lamentoso - Andante', 'Perhaps Love', 'Rusalka, Op.114 / Act 1: Mesicku na nebi hlubokém', 'Dvořák: Czech Suite in D Major, Op. 39, B. 93: IV. Romanza', 'Wonderful Days Theme II 오케스트라 Version', 'Symphony No. 6 In B Minor, Op. 74, TH.30: 1. Adagio - Allegro non troppo', 'Má Vlast, JB1:112: 2. Vltava', '8 Slavonic Dances, Op.46, B.83: No.8 in G Minor (Presto)', 'Piano Concerto No. 1 in B Flat Major, Op. 23: I. Andante ma non troppo e molto maestoso', 'I Believe']",14440,50,35NnUEPKGspM23lTZvK3cb,https://i.scdn.co/image/a5be3a5ef060b22a3b6e6875cedb1e7132cc8239,https://open.spotify.com/artist/35NnUEPKGspM23lTZvK3cb,10
3642,3642,Cómplices,0.304,0.726,270933.0,0.49,4.72e-05,0.161,-15.265999999999998,0.0289999999999999,118.477,0.653,60.0,0,1,2,"['cantautor', 'rock en espanol', 'spanish new wave', 'spanish pop']","['Es por Ti', 'Es por ti', 'Cuando Duermes', 'Hoy necesito', 'Los tejados (feat. Presuntos Implicados)', 'Los Tejados', 'Verdad Que Seria Estupendo', 'La alegría de vivir (feat. Triana Heredia)', 'Nada es para siempre', 'Tierra']",130214,52,4VIU80QkcrMEdKoiWmnWvr,https://i.scdn.co/image/9797b12d64ee28a97ef7fea10b7bcb14f7f31b12,https://open.spotify.com/artist/4VIU80QkcrMEdKoiWmnWvr,10
3647,3647,D-Block & S-te-Fan,0.0279066666666666,0.447,252602.66666666663,0.956,0.00553564,0.273,-2.7550000000000003,0.1079666666666666,152.00533333333334,0.272,12.0,5,0,3,"['classic hardstyle', 'euphoric hardstyle', 'rawstyle']","['Feel It!', 'Harder State Of Mind', 'Darkest Hour (The Clock)', 'Primal Energy (Defqon.1 2020 Anthem)', 'Inside My Head', 'Angels & Demons', 'Twilight Zone', 'Feel Inside', 'Promised Land', 'Good Times']",142140,64,6L7a6wPGpvLtTwOsMLnF1z,https://i.scdn.co/image/bd427aeb5971c98ae599b5a5031b1f07c1d2c1f2,https://open.spotify.com/artist/6L7a6wPGpvLtTwOsMLnF1z,10
3651,3651,D-Main,0.000181,0.52,315000.0,0.873,0.341,0.387,-6.772,0.0617,132.005,0.379,9.0,1,1,4,['post-screamo'],"['Run', 'Tonight.', 'Away.', 'In the Darkness (Acoustic)', 'Stupid Love', 'Домофон (Morgenshtern Remix)', 'Blinding Lights', 'I Knew You Were Trouble', 'Coven', 'Someone You Loved']",8335,51,1YcOnsBEycC9X5OY6kUzmV,https://i.scdn.co/image/f15bb8ea25cf1d717b5f9bb43f59db58d9fe3ebc,https://open.spotify.com/artist/1YcOnsBEycC9X5OY6kUzmV,10
3652,3652,D-Rashid,0.0129,0.522,162553.0,0.728,0.654,0.303,-11.198,0.0656,115.853,0.187,0.0,9,0,4,['shamanic'],"['Inspiration Drive', 'Gold Flow', 'Native Spirit', 'Love Me', 'Nourish the Soul', 'Shores of Madras', 'Being Present', 'Gold Flow - Sol Rising Remix', 'Sitting on Wings', 'Awake and Alive']",34849,51,2XvQyfssNbXYWcOkKaWYlx,https://i.scdn.co/image/49566290d3e006d0a951786ad919d723c8da1159,https://open.spotify.com/artist/2XvQyfssNbXYWcOkKaWYlx,10
3653,3653,D-Sturb,0.2096666666666666,0.5193333333333333,161391.66666666663,0.9956666666666668,0.00135,0.4806666666666666,-3.357333333333333,0.298,155.004,0.1593333333333333,1.0,4,1,3,"['classic hardstyle', 'frenchcore', 'rawstyle', 'xtra raw']","['Feel It!', 'Dance With The Devil', 'Nothing Like The Oldschool', 'Partystarter', 'World Out There', 'Embracing The Madness', 'Let The Games Begin', 'Strongest Formation', 'Guts To Dance', 'Anything']",45974,60,7E6DrjKJieOdJKO8mbwCMO,https://i.scdn.co/image/d713eb08ee072dd1f4e494662dc587709ba6756a,https://open.spotify.com/artist/7E6DrjKJieOdJKO8mbwCMO,10
3675,3675,D12,0.1639517647058823,0.8223529411764705,297057.17647058825,0.7314117647058824,0.0003084529411764,0.2028235294117647,-4.136,0.2166823529411764,105.77623529411764,0.6665882352941177,58.94117647058823,1,1,17,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'rap rock']","['My Band', 'Purple Pills', 'Fight Music', 'American Psycho II', 'How Come', 'A Bizarre Cypher', 'Pimp Like Me', 'Shit On You', 'Girls', 'Rap Game']",1768018,68,5Qi4Bb7a8C0a00NZcA77L0,https://i.scdn.co/image/462121abcc7994f6c677e4c7900a791a17feafee,https://open.spotify.com/artist/5Qi4Bb7a8C0a00NZcA77L0,10
3678,3678,DANGERDOOM,0.1687857142857143,0.6420714285714285,163417.0,0.6870714285714286,0.0014066485714285,0.3626,-7.286428571428571,0.2751214285714286,119.76035714285716,0.6261428571428571,50.64285714285714,9,1,14,"['alternative hip hop', 'hip hop']","['Benzi Box', 'Crosshairs', 'Sofa King', 'Space Hos', 'El Chupa Nibre', 'Old School Rules', 'The Mask', 'A.T.H.F. (Aqua Teen Hunger Force)', 'Mince Meat', 'Perfect Hair']",154014,54,0b3fYxnG6tlR0zLtBJd8DF,https://i.scdn.co/image/135934b2b384817e7727d303c23a22dfe84ace90,https://open.spotify.com/artist/0b3fYxnG6tlR0zLtBJd8DF,10
3686,3686,DEAN FUJIOKA,0.102,0.397,190045.0,0.6679999999999999,0.0,0.0744,-4.292,0.0855,67.012,0.456,66.0,9,1,2,['j-dance'],"['History Maker', 'History Maker - HITM Ver.', 'Sakura', 'Take Over', 'Shelly', 'Searching For The Ghost', 'Echo', 'Follow Me', 'Plan B', 'Go The Distance - JP Ver.']",54686,54,59m6Auk4r76d16XDpOznCY,https://i.scdn.co/image/dde12d908d38c0f5e0cd9e39cae878d2157b76f7,https://open.spotify.com/artist/59m6Auk4r76d16XDpOznCY,10
3691,3691,DEVO,0.1918293333333332,0.6748166666666665,189146.83333333328,0.645233333333333,0.1766670541666667,0.1297283333333333,-11.910883333333327,0.0767149999999999,143.06061666666668,0.7609833333333326,30.13333333333333,9,1,120,"['boy band', 'funk', 'hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']","['Poison', 'Do Me!', 'When Will I See You Smile Again?', 'B.B.D. (I Thought It Was Me)?', 'Run', 'I Do Need You', 'Something In Your Eyes', 'Poison - Phil N Good Remix', 'Breezy', 'When Will I See You Smile Again? - Video Version']",721982,59,2zFZiWQJFFshzojycnXoTL,https://i.scdn.co/image/cf133c3918ee70ed786b6af3450e4bf044d6c225,https://open.spotify.com/artist/2zFZiWQJFFshzojycnXoTL,10
3694,3694,DJ Aligator,4.54e-05,0.419,96000.0,0.974,0.951,0.413,-5.7010000000000005,0.0427,134.996,0.575,4.0,5,0,1,"['bubblegum dance', 'dakke dak', 'eurodance', 'europop', 'hands up']","['The Whistle Song', 'Follow Me!', 'Lollipop', 'Davaj Davaj', 'Doggy Style', 'Stomp!', 'I Like to Move It', 'Bang That Drum', 'Put Your Hands in the Air', 'You Know Me']",45280,50,76JqkTKxRVKBFabbPiB8g6,https://i.scdn.co/image/90bee5177fc342fa70c52bd1d4220720032137d3,https://open.spotify.com/artist/76JqkTKxRVKBFabbPiB8g6,10
3696,3696,DJ BoBo,0.01858,0.649,255387.0,0.88,0.07285,0.18,-6.6875,0.02855,137.9915,0.6765,56.5,11,0,4,"['bubblegum dance', 'eurodance', 'europop', 'hip house']","['Let the Dream Come True', 'Everybody', 'Freedom', 'Somebody Dance with Me', 'Everybody', 'Love Is All Around', 'There Is a Party', 'Chihuahua', 'What a Feeling', 'Pray']",134811,61,14dmbYen0AciYxu5n4Fkpd,https://i.scdn.co/image/1d4e2c644e13242797767af41c2d2d962fb360f7,https://open.spotify.com/artist/14dmbYen0AciYxu5n4Fkpd,10
3700,3700,DJ Chose,0.032,0.8734999999999999,192065.0,0.7495,5.5e-07,0.271,-6.243999999999999,0.3685000000000001,145.14,0.635,70.5,4,1,2,['houston rap'],"['THICK', 'THICK (feat. Megan Thee Stallion) - Remix', 'You A Dime', 'H2O', 'Baddie', 'Everywhere I Go', 'We Was Broke (feat. Yung Bleu)', 'I Thought', '#UNameItChallenge - Beans, Greens, Potatoes, Tomatoes...You Name It!', 'Talk N Bout (Talm Bout) 2.0']",33205,60,28Jt29jw6Smc3ZkzALTouq,https://i.scdn.co/image/5dc11259d3b2a2756a464826abc6e9f0b0a0a487,https://open.spotify.com/artist/28Jt29jw6Smc3ZkzALTouq,10
3704,3704,DJ DN³,0.629,0.705,213000.0,0.7070000000000001,0.0,0.0548,-9.757,0.365,108.121,0.6759999999999999,15.0,9,1,1,"['funk carioca', 'rave funk']","['Só Tapão Nervoso Vs Toma Catucada Violenta', 'Mega Rave Automotiva', 'Mega Rave Psicodélica 01 (feat. MC Menor MT, Mc Rd, Mc 7 Belo, Dj W-Beatz, DJ Tezinho, GP DA ZL, JC NO BEAT & DJ Douglinhas) - Mansão Funk Rave', 'Dentro da Casa de Show', 'Set do Dj Dn, Rei do Beat', 'Rave do Tuim (feat. Mc Gw, MC Teteu, MC 3L, MC Madan, GP DA ZL, DJ Douglinhas, DJ Ery, Megabaile Do Areias & MANSÃO FUNK RAVE) - Mansão Funk Rave', 'Vou Botar em Você Vs Só Vou Te Pedir pra Te Socar', 'Rave do Vapo X Senta em Cima dos Menor (feat. Mc Rd, Mc Sapinha, mc jl, DJ Tezinho, GP DA ZL, DJ Douglinhas, Megabaile Do Areias, JC NO BEAT & MANSÃO FUNK RAVE) - Mansão Funk Rave', 'Cornetada Agressiva', 'Rave do Dn']",38536,62,5mBzms8INTkASOeSDLvwoe,https://i.scdn.co/image/f4e796e64bd2c8a83fd537055e5af4acd9eae270,https://open.spotify.com/artist/5mBzms8INTkASOeSDLvwoe,10
3708,3708,DJ Dog,0.0478,0.43,237383.0,0.8490000000000001,0.0348,0.1639999999999999,-9.001,0.0713,125.05,0.65,1.0,11,0,1,"['gabba', 'happy hardcore', 'hardcore techno', 'uptempo hardcore']","['MEAN STREETS', 'What Is Hardcore?', 'Magnum Opus (Official Masters of Hardcore 2020 Anthem)', 'Maze of Martyr (Official Dominator 2017 anthem) - Radio Edit', 'XTC - Radio Edit', 'Wait And Bleed - Radio Edit', 'Aria', '911 - Original Mix', 'Atmosphere', 'The Box']",66548,50,7oX7rzli18XsB2WFd88oW4,https://i.scdn.co/image/3c98faf53544cf977f834acc4f2f4524388be56f,https://open.spotify.com/artist/7oX7rzli18XsB2WFd88oW4,10
3712,3712,DJ ESCO,0.0496,0.96,223093.0,0.547,0.0,0.216,-6.992000000000001,0.0786,121.01,0.186,58.0,6,0,1,"['atl hip hop', 'atl trap', 'rap', 'southern hip hop', 'trap', 'vapor trap']","['Too Much Sauce (feat. Future & Lil Uzi Vert)', 'How It Was (feat. Future)', 'Chek (feat. Future)', 'Xotic (feat. Future, Rich The Kid & Young Thug)', 'Psychedelik Smoke (feat. Future & Ty Dolla $ign)', 'Warzone (feat. Future)', 'Pop It', 'Bring it Out (feat. O.T. Genasis & Future)', 'Maison Margiela (feat. Future)', 'Code of Honor (feat. Future & ScHoolboy Q)']",270554,52,2J0JN7EFN10G1Tty6hX0AN,https://i.scdn.co/image/91430db28d093edd805fe42bbcb5232f52306dee,https://open.spotify.com/artist/2J0JN7EFN10G1Tty6hX0AN,10
3721,3721,DJ Isaac,0.0002109999999999,0.5660000000000001,194677.0,0.988,0.247,0.136,-4.323,0.0971,150.007,0.5820000000000001,8.0,10,0,1,"['australian dance', 'classic hardstyle', 'euphoric hardstyle', 'gabba', 'happy hardcore', 'hardcore techno', 'rawstyle']","['Harder State Of Mind', 'Heaven - DJ Isaac Remix', 'World Renowned', 'I Want You', 'Follow Me', 'Bitches', 'Unbreakable', 'Power Hour', 'Fascinating Rhythm', 'Burn (Sub Zero Project Remix)']",56539,56,2FmgW6Jee0JQKtb6EnBWCq,https://i.scdn.co/image/3f137ba158746b411e041989956b0b54a55ac05c,https://open.spotify.com/artist/2FmgW6Jee0JQKtb6EnBWCq,10
3734,3734,DJ Nas'D,0.0760625714285714,0.711857142857143,227720.3571428572,0.8700000000000001,0.540507142857143,0.1971857142857142,-5.3610000000000015,0.0881928571428571,121.22892857142855,0.6962142857142858,6.285714285714287,1,1,14,"['north carolina hip hop', 'trap']","['Baller', 'Might Be', 'OTW', 'Baller (feat. Yella Beezy & Money Man) - Remix', 'Might Be - Remix', 'OTW (Remix)', 'Last Night (feat. Rotimi)', 'OTW (Remix)', 'Might Be (Remix)', 'Sugar Honey Ice Tea']",100055,51,1yZwlOVsfrp4wb6d29KkGM,https://i.scdn.co/image/fecdde3d14fdad21d53bdb2d0c73306746f6141f,https://open.spotify.com/artist/1yZwlOVsfrp4wb6d29KkGM,10
3735,3735,DJ Nelson,0.1865,0.843,300801.5,0.6755,0.0004585,0.1195,-5.074,0.1161,90.00999999999998,0.7204999999999999,86.0,11,1,2,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']","['La Curiosidad', 'Vete Pal Carajo', 'Me Enamoré', 'Dime Que Sí', 'Si Quieres Amor', 'Se Rebeló', 'Otra Noche Más - Remix', 'Para Ti', 'Sin Ti', 'Ayer 2 (feat. Dj Nelson, J Balvin, Nicky Jam, Cosculluela)']",698247,80,2ydZrTy8U3kOMOzx20s3dg,https://i.scdn.co/image/e389fbf9eea55a4980e7c29e73100352d6a48b13,https://open.spotify.com/artist/2ydZrTy8U3kOMOzx20s3dg,10
3736,3736,DJ Paul,0.0668266666666666,0.8706666666666667,278235.66666666674,0.7200000000000001,0.0,0.1249,-6.249666666666666,0.2056666666666666,142.58666666666667,0.5496666666666666,39.0,2,1,3,"['bounce', 'crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'phonk', 'trap', 'underground hip hop']","['Scary Garry', 'Trans Am', 'Tote the Bag', 'Lucchese', 'Still the Man', 'Dont Need a Cup', 'Head Banger', 'Slumafia', 'Super Geek', 'Cup Cup Cup']",65636,62,2ledyuziz6YjLK5Dw483Oc,https://i.scdn.co/image/badef9da46ddd985ac499cf3a1c80a863e684d3c,https://open.spotify.com/artist/2ledyuziz6YjLK5Dw483Oc,10
3740,3740,DJ Premier,0.3635,0.7385,258904.0,0.6905,8.5e-07,0.1192,-6.166499999999999,0.272,107.277,0.6174999999999999,69.5,1,1,4,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz boom bap', 'turntablism']","['ooh la la (feat. Greg Nice & DJ Premier)', 'Getcha Groove On - Dirt Road Mix', 'Our Streets (feat. A$AP Ferg) (feat. A$AP Ferg)', 'Headlines (feat. Westside Gunn, Conway & Benny)', 'Return of The Crooklyn Dodgers', 'Inside Job (feat. DJ Premier)', 'Dadaa', 'Change', 'Latch - DJ Premier Remix', 'AEAO']",175808,62,6GEykX11lQqp92UVOQQCC7,https://i.scdn.co/image/c5dbdf4b1ad99da9b710befa3b6a5899441c50aa,https://open.spotify.com/artist/6GEykX11lQqp92UVOQQCC7,10
