,artists,genres,followers,Artist ID,Popularity Score,Image URL
2078,Los Rodriguez,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'rock en espanol', 'spanish pop']",456545,3XkJyJgJDxnjdQgH0zfT8K,63,https://i.scdn.co/image/703715ebb22bf053372d880894e0dd1729a0f1fb
2079,Los Secretos,"['cantautor', 'latin arena pop', 'rock en espanol', 'spanish new wave', 'spanish pop', 'spanish pop rock']",268592,2KEDbpUlz9nwtGywHT4gyf,60,https://i.scdn.co/image/b4081da99148d1329abe4467db66f32c132c8527
2080,Los Socios Del Ritmo,"['chunchaca', 'cumbia sonidera', 'ranchera', 'regional mexican']",340640,7bzt5lHL6bzLO3c9mkxNMW,62,https://i.scdn.co/image/4092ec86242af6cf7570ed6ce1fd181e649c0415
2081,Los Temerarios,"['grupera', 'ranchera', 'regional mexican']",1806605,3YbOSxo85kla7RID8ugnW3,75,https://i.scdn.co/image/ab6761610000e5eb6eb7b33592e0a42bbb56fde2
2082,Los Terricolas,"['pop romantico', 'ranchera']",589501,2nrSPPSfNesng85eRV4W4m,60,https://i.scdn.co/image/36195b286d72879547272a627835b9e0befa466e
2083,Los Tigres Del Norte,"['corrido', 'norteno', 'ranchera', 'regional mexican']",2487034,3hYtANQYrE6pd2PbtEyTIy,77,https://i.scdn.co/image/979adc052d5ea6c7199714213d0814402d981e1a
2084,Los Tigrillos,"['corrido', 'musica costena', 'norteno', 'regional mexican', 'tejano']",207961,5kuxm06ltfO1Rj9j5UQewf,60,https://i.scdn.co/image/501ef71593859c7d8092303624c94cad011bf771
2085,Los Tucanes De Tijuana,"['corrido', 'norteno', 'ranchera', 'regional mexican']",1168759,014WIDx7H4BRCHB1faiisK,76,https://i.scdn.co/image/c37487d11ef0cc19da91bb8c615fe322b26c09a1
2086,Los Yaguarú,['cumbia sonidera'],226260,1CajkwEgJac9j9alNJJxTQ,63,https://i.scdn.co/image/6aecdd6c160c07085498167f2104c4acc00bb6e0
2087,Los Yonic's,"['grupera', 'gruperas inmortales', 'ranchera', 'regional mexican']",839514,1z8Z3JjXWNa7xbeXcyFZMt,65,https://i.scdn.co/image/f0713d415adb06df5868ac7df393b72e18ccd6c9
2088,Los inquietos del vallenato,"['musica popular colombiana', 'vallenato']",447068,1i2sOJlmgkWrWx28rB17Bd,64,https://i.scdn.co/image/ab6761610000e5eb364f8e743003d16f64325cb1
2089,Lost Frequencies,"['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",2113634,7f5Zgnp2spUuuzKplmRkt7,77,https://i.scdn.co/image/adcf0ab10d325fbf8a2d3715ec73ffa104ccae58
2090,Lost Kings,"['dance pop', 'edm', 'electro house', 'indie poptimism', 'pop', 'pop dance', 'pop edm', 'pop rap', 'tropical house']",303233,3hyEbRtp617pNCuuQjyOmc,65,https://i.scdn.co/image/6273472d615b3a907e2caaff9b832ba77e59e301
2091,Lou Bega,['latin pop'],78374,46lnlnlU0dXTDpoAUmH6Qx,64,https://i.scdn.co/image/e0eef91214efe5ff6c141e3b2a12732a61a497c6
2092,Lou Reed,"['art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'psychedelic rock', 'rock', 'singer-songwriter']",1318235,42TFhl7WlMRXiNqzSrnzPL,68,https://i.scdn.co/image/2e1e9a6fe696b536a1f9e6a27fc1ed23d2c97099
2093,Loud Luxury,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",426085,6t1gpxYbY8OlLA7D2RiikQ,75,https://i.scdn.co/image/6e02aa6759a9e7621afaa04e8270369fa0060a27
2094,Louis Prima,"['adult standards', 'jump blues', 'lounge', 'soul', 'swing', 'vocal jazz']",136003,52lBOxCxbJg0ttXEW9CQpW,63,https://i.scdn.co/image/85e8343b215c98ad063417ac2f6b63919557721a
2095,Louis St. Louis,"['classic praise', 'rosary']",2256652,19eLuQmk9aCobbVDHc6eek,74,https://i.scdn.co/image/99f7f6998cda59a87fff6c7e27019605c783714e
2096,Louis The Child,"['edm', 'electropop', 'indie poptimism', 'pop', 'pop dance', 'tropical house']",405665,7wg1qvie3KqDNQbAkTdbX0,73,https://i.scdn.co/image/f847a408460d6f4f4b6c8416df55bae7f687accb
2097,Louis Tomlinson,"['pop', 'post-teen pop']",4860749,57WHJIHrjOE3iAxpihhMnp,75,https://i.scdn.co/image/a63ba37dc90f583e8d82ea2bc7fc6a027c71d912
2098,Loverboy,"['album rock', 'classic canadian rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",559189,2CLVPk9FcywjClBcTvWPkT,60,https://i.scdn.co/image/8ebb223be3c8653a5c0fc50618a4c8fe16c9061e
2099,Loving Caliber,['scandipop'],74523,6psCCMHymYfQy6VvYRr6cs,60,https://i.scdn.co/image/2bc41bd858883ed1c68af73abbea652981326ced
2100,Low,"['modern rock', 'pop punk', 'post-teen pop']",2569497,46gyXjRIvN1NL1eCB8GBxo,78,https://i.scdn.co/image/2fb0f2556829f55b30b7a882fd1353b5807f3bcd
2101,Lucas & Steve,"['big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'tropical house']",380783,5wwneIFdawNgQ7GvKK29Z3,72,https://i.scdn.co/image/64e7554ca97827bcd4dc30be28a02db05e2e02eb
2102,Lucenzo,"['francoton', 'reggaeton']",107311,5bv5RplEOwdCvhq0EILh9E,70,https://i.scdn.co/image/9e4f14b220abea2d415800d1c1b432ed486dcac7
2103,Luciano Pavarotti,"['canzone napoletana', 'classical tenor', 'italian tenor', 'opera', 'operatic pop']",615820,0Y8KmFkKOgJybpVobn1onU,67,https://i.scdn.co/image/5e80aa2fe42fd8946b69ca25c436330c722ac0fb
2104,Lucio Battisti,"[""canzone d'autore""]",450319,2caOYPej26UoQOyFnzXW3G,62,https://i.scdn.co/image/ab6761610000e5ebf1ec957fae711635ebd56548
2105,Lucio Dalla,"[""canzone d'autore"", 'classic italian pop', 'italian adult pop']",690936,25MkkfEousyfp2eyh38FUl,64,https://i.scdn.co/image/9476e342c524d013c0e78e7e1d19e04a41ee27f9
2106,Lucky Luck,"['alternative r&b', 'indie r&b', 'indie soul', 'pop r&b']",209921,5Vuvs6Py2JRU7WiFDVsI7J,69,https://i.scdn.co/image/ac0416144b6bf7dd7239dd873463872c596d6a0a
2107,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2123243,3ipn9JLAPI5GUEo4y4jcoi,80,https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d
2108,Ludovico Einaudi,"['bow pop', 'compositional ambient', 'neo-classical']",2230302,2uFUBdaVGtyMqckSeCl0Qj,82,https://i.scdn.co/image/7ea6611df2ce852be5e20d2c3bb17b09674583a3
2109,Ludwig Goransson,"['nordic soundtrack', 'soundtrack']",98280,24eDfi2MSYo3A87hCcgpIL,66,https://i.scdn.co/image/e7a97b420e09f4f125cd3e14fca5e7ea174e74e0
2110,Ludwig van Beethoven,"['classical', 'classical era', 'early romantic era', 'german romanticism']",3823575,2wOqMjp9TyABvtHdOSOTUS,76,https://i.scdn.co/image/db022999443da6f89e250086329d98b17399b346
2111,Luh Kel,"['pop r&b', 'st louis rap']",679503,24CgJHK6T7C5OmUbiLLMjJ,69,https://i.scdn.co/image/8e19fd8a82f3ed424105b91a4e138d9f5a429f0f
2112,Luigi,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",737773,77GVmrLGuxNEvj2ibvT62v,61,https://i.scdn.co/image/6271140fcb21181ad31cd32839bd2b7671a5179a
2113,Luis Alberto Spinetta,"['argentine indie', 'argentine rock', 'latin alternative', 'latin rock', 'post-punk argentina', 'rock en espanol', 'rock nacional']",552402,1MuQ2m2tg7naeRGAOxYZer,62,https://i.scdn.co/image/8f91f41cbc88ee62632fdee4dca10d630710d320
2114,Luis Alfonso Partida El Yaki,"['corrido', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",104645,5l6N2hoIaP7snXdjnCULvk,72,https://i.scdn.co/image/cd897d7e2cb34c8901bd142971eec5b04e00d4c3
2115,Luis Enrique,"['cuatro venezolano', 'latin', 'latin pop', 'modern salsa', 'musica nicaraguense', 'salsa', 'tropical']",595192,2mUI4K6csTQd3jieswcmiI,64,https://i.scdn.co/image/02bdfed4ac00f4bced6cf9bde8d03c4770d3e7de
2116,Luis Fonsi,"['latin', 'latin pop', 'puerto rican pop', 'tropical']",9347569,4V8Sr092TqfHkfAA5fXXqG,80,https://i.scdn.co/image/3a814c900110e5d809cc71e7c910a2deb3be7725
2117,Luis Miguel,"['bolero', 'latin', 'latin pop']",6766040,2nszmSgqreHSdJA3zWPyrW,84,https://i.scdn.co/image/f424bbdeb0977d4e1d170c11301019f1b494b0e9
2118,Luis R Conriquez,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",43944,0pePYDrJGk8gqMRbXrLJC8,70,https://i.scdn.co/image/1ad605377f67d33dbbcaec98b032d2fa42f0db25
2119,Lukas Graham,"['danish pop', 'pop', 'scandipop']",1793652,25u4wHJWxCA9vO0CzxAbK7,77,https://i.scdn.co/image/5bd7d837e985d43ca5197a72db3feb3ffa1a2821
2120,Luke Bryan,"['contemporary country', 'country', 'country road']",6325985,0BvkDsjIUla7X0k6CSWh1I,80,https://i.scdn.co/image/7d0807400f9076bd4c16d05ccec24c4ae1675e16
2121,Luke Combs,['contemporary country'],4755356,718COspgdWOnwOFpJHRZHS,85,https://i.scdn.co/image/acce941dc4539e589d2ee931e8cfe036993935ce
2122,Luke Sick,"['italian hip hop', 'trap italiana']",88528,0hk4xVujcyOr6USD95wcWb,62,https://i.scdn.co/image/ab6761610000e5eb10c2f9db2bc2ee3db421d3a0
2123,Lullaby Land,['lullaby'],5763,4OGJOCR3m1HC87JGx8cuEQ,61,https://i.scdn.co/image/ab6761610000e5eb17f85ec60106bd574cc94f46
2124,Lulu Santos,"['brazilian rock', 'mpb', 'pop nacional']",1470931,0A1oy7PC7fdzURgaLaWkL1,68,https://i.scdn.co/image/5670c702d4be3fc2f2ec656f5f355cd451b4d39d
2125,Lunay,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",4293730,47MpMsUfWtgyIIBEFOr4FE,83,https://i.scdn.co/image/701381c2a3b05e0964ea62ae0490b625ad67e84d
2126,LunchMoney Lewis,['miami hip hop'],84578,2iUbk5KhZYZt4CRvWbwb7S,63,https://i.scdn.co/image/d125c34fb0f91d45dc61b8ef39d81998c8e23f05
2127,Lund,"['emo rap', 'pop rap', 'sad rap']",382532,5uLkZ7FWMTBUg1corQqdkR,69,https://i.scdn.co/image/fcafb883dd97b4dde3148882446f609e54640b89
2128,Luniz,"['g funk', 'gangster rap', 'hyphy', 'oakland hip hop', 'west coast rap']",188354,3z3g65U7mmyyBmmDfsQK9x,63,https://i.scdn.co/image/ab67616d0000b273c1ea4aac1ad07a38c59dd30c
2129,Luny Tunes,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",961061,5pZE9tgrhmIGWAsJZ7YxNK,64,https://i.scdn.co/image/2b7c945109562b3d1c92bf0d89e7c3aa7bd5727c
2130,Lupe Fiasco,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hip hop', 'political hip hop', 'pop rap', 'rap', 'southern hip hop']",1573164,01QTIT5P1pFP3QnnFSdsJf,71,https://i.scdn.co/image/3dc24b4e5b47c80ff3614aa20ebc4fcfc39e5b65
2131,Lupillo Rivera,"['banda', 'corrido', 'norteno', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",650868,341CfLcUdaBGixB8IJjYwW,60,https://i.scdn.co/image/bca1bd0b89338aafe1e83365d2777a267658dc89
2132,Lute,"['north carolina hip hop', 'underground hip hop']",113265,75WcpJKWXBV3o3cfluWapK,64,https://i.scdn.co/image/2f081c5165c545b77cbd34bdeab47d38c134595d
2133,Luther Vandross,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",1729150,19y5MFBH7gohEdGwKM7QsP,67,https://i.scdn.co/image/69a895acce7cf0c61ebeb0e185771a36e8805f99
2134,Lyanno,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",332580,1Ts9of7VPZElwPQnqnDSfW,81,https://i.scdn.co/image/6176c608e93cb20bcbdb944db0c74bf23520e080
2135,Lykke Li,"['art pop', 'dance pop', 'electropop', 'pop', 'swedish electropop', 'swedish indie pop', 'swedish pop']",1484200,6oBm8HB0yfrIc9IHbxs6in,72,https://i.scdn.co/image/eff8424ef62db0361733375ed44dba8406db4c11
2136,LÉON,"['modern blues', 'soul']",1192598,3qnGvpP8Yth1AqSBMqON5x,77,https://i.scdn.co/image/7c5c81c7d12ec7371f5902d90b23d19d8081ba87
2137,M.I.A.,"['dance pop', 'escape room', 'indietronica', 'new rave']",1007348,0QJIPDAEDILuo8AIq3pMuU,73,https://i.scdn.co/image/31ef1aaf80f623deaeda9c8d5a4074b7f8b34516
2138,M83,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",1886226,63MQldklfxkjYDoUE4Tppz,73,https://i.scdn.co/image/ad6186e7279ea9609926e92c05688cf89312ae4e
2139,MAMAMOO,"['k-pop', 'k-pop girl group']",3617556,0XATRDCYuuGhk0oE7C0o5G,73,https://i.scdn.co/image/520051698798f4f1a15bb28126d4e46bfa37f41d
2140,MARINA,"['dance pop', 'electropop', 'metropopolis', 'pop', 'pop dance', 'post-teen pop', 'uk alternative pop']",2535163,6CwfuxIqcltXDGjfZsMd9A,78,https://i.scdn.co/image/ab6761610000e5ebdb00fbde3e8b7cd49510dc7d
2141,MASN,"['emo rap', 'pop rap', 'sad rap']",62809,4HAfqyKr4Sqtab6ttHWXgE,68,https://i.scdn.co/image/92b30a3280edb6736caa6de00151abe0c3f0ed8c
2142,MAX,"['dance pop', 'pop']",3284229,4npEfmQ6YuiwW1GpUmaq3F,86,https://i.scdn.co/image/aae830927b34d6384ef4c385c359ebc4eeef6b77
2143,MC Davo,"['mexican hip hop', 'trap mexicano']",1347609,3TGeuw7OmACouH5JAKkX7I,72,https://i.scdn.co/image/ab6761610000e5ebf9c3d12576b37ca8942d7d0b
2144,MC Eiht,"['g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'west coast rap']",246580,4XqfpACObRB5AsBcUYjL8X,63,https://i.scdn.co/image/4cb6c3f37600f29c3260680c9ab8da9445d1bfba
2145,MC Hammer,"['hip hop', 'hip house', 'new jack swing', 'rap']",405473,2rblp9fJo16ZPTcKDtlmKW,62,https://i.scdn.co/image/af25ffffde1eb2051221017fa0424d906eaf2e94
2146,MC Virgins,"['meme rap', 'sad rap']",199585,3iNL7rw7fpmysjZvhB8vi7,72,https://i.scdn.co/image/9d1e9b9ed4d51fa1bd1acc512a9bd75723737927
2147,MEDUZA,"['edm', 'pop dance', 'pop house', 'tropical house']",407425,0xRXCcSX89eobfrshSVdyu,82,https://i.scdn.co/image/454d264e5ba4e1bdd945d85494d3516cb4c278a4
2148,MF DOOM,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'rap']",898276,2pAWfrd7WFF3XhVt9GooDL,75,https://i.scdn.co/image/15af59cba480df7efac4be9706428e82f32f4dfd
2149,MGMT,"['alternative dance', 'indie rock', 'indietronica', 'modern rock', 'rock']",2182518,0SwO7SWeDHJijQ3XNS7xEE,79,https://i.scdn.co/image/0760c3acca24fe81e9d217dd922ab36081383897
2150,MINO,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop', 'pop dance']",1255706,4RVnAU35WRWra6OZ3CbbMA,74,https://i.scdn.co/image/471aae2bc20f974dbf573adeba5c3e00b9a6dd7b
2151,MISSIO,"['electropop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'rock']",396135,2HOMW1liAxI3URnEq95SMS,67,https://i.scdn.co/image/ab6761610000e5eb80e2b63eab5114e2675722da
2152,MKTO,"['dance pop', 'electropop', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",891764,2l35CQqtYRh3d8ZIiBep4v,73,https://i.scdn.co/image/23ce63b04f7edb4d337e3213336aed9f3a1d0b4c
2153,MNEK,"['pop dance', 'tropical house', 'uk contemporary r&b', 'uk dance']",244106,7uMh23xWiuR7zsNkuNcm2G,79,https://i.scdn.co/image/72a3b52ef8f24d7da05c978e9da275745b11b7e9
2154,MO3,"['dfw rap', 'trap']",238023,44JEJiBvti7NiEhAfzWstv,68,https://i.scdn.co/image/ab67616d0000b273201c65a65f516ce3502ee63d
2155,Mabel,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",1264050,1MIVXf74SZHmTIp4V4paH4,78,https://i.scdn.co/image/c7045030d8c544d8211dc4a918928ba6cacbbb46
2156,Mac Ayres,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul']",379652,0fTav4sBLmYOAzKuJw0grL,66,https://i.scdn.co/image/81ada3d40c2a772da82ea5b393365aa02d7e6509
2157,Mac DeMarco,"['edmonton indie', 'lo-fi indie']",1851751,3Sz7ZnJQBIHsXLUSo0OQtM,77,https://i.scdn.co/image/e3d3e28c604a1c86e796e0d2aa7d4dc249f62e6f
2158,Machine Gun Kelly,"['ohio hip hop', 'pop rap']",3370875,6TIYQ3jFPwQSRmorSezPxX,88,https://i.scdn.co/image/121e6d42e65360c843a116cb80c672e812101448
2159,Machine Head,"['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'melodic groove metal', 'melodic metalcore', 'metal', 'nu metal', 'progressive groove metal', 'rap rock', 'rock']",937282,0lVlNsuGaOr9vMHCZIAKMt,62,https://i.scdn.co/image/bf58977826a644b9fc06fb5dff91757056a02e17
2160,Macklemore,"['dance pop', 'pop', 'pop dance', 'pop rap', 'seattle hip hop']",1711346,3JhNCzhSMTxs9WLGJJxWOY,79,https://i.scdn.co/image/548c808ed49b59bf73155e0e4de76f74406a778e
2161,Macy Gray,"['neo soul', 'pop rock']",501460,4ylR3zwA0zaapAu94fktwa,65,https://i.scdn.co/image/9b5cf3448d481375b9810e32825dd90e7d2f83d8
2162,Madcon,"['dance pop', 'norwegian hip hop', 'pop rap']",361571,6c4sUNBgdonFJz8Kx2VsGz,67,https://i.scdn.co/image/6a6e899eb0b80612a89142dac8f72acba8aa35a6
2163,Maddie & Tae,"['contemporary country', 'country']",731373,34bhyY8jfKez7uKakMfy4y,66,https://i.scdn.co/image/6c96ac47353aa6eaf52bffd90b83b2ac26623797
2164,MadeinTYO,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",970131,5SyGEPymt1G2uto47tVWvZ,70,https://i.scdn.co/image/73781da6e88b00e74ba2ad7067743ac2236efffd
2165,Madeleine Peyroux,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'lounge', 'soul', 'vocal jazz']",337733,7nXyULtoL8k7wP9l6kg8Ef,64,https://i.scdn.co/image/01b5f4f501f075085f00f80206e6a2ae1dfea183
2166,Madeon,"['big room', 'complextro', 'edm', 'electro house', 'electropop', 'filter house', 'future bass', 'nantes indie']",568650,4pb4rqWSoGUgxm63xmJ8xc,64,https://i.scdn.co/image/426e0d784cfc0dfe8f3275e32850223232835c14
2167,Madilyn Bailey,"['channel pop', 'viral pop']",80695,0NxhAEPOSeCg6vypFr7yjU,65,https://i.scdn.co/image/95da45a77d369ea64989ca281655497b6d5468b5
2168,Madison Beer,"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",2916379,2kRfqPViCqYdSGhYSM9R0Q,81,https://i.scdn.co/image/c53a96784ba673885344b4fa2ba00dea85df35d7
2169,Madlib,"['alternative hip hop', 'funk', 'hip hop', 'indie soul', 'psychedelic hip hop']",298293,5LhTec3c7dcqBvpLRWbMcf,73,https://i.scdn.co/image/e73ab683f7db79f808d05538cc4390b4e5d47804
2170,Madness,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'ska', 'ska revival']",524128,4AYkFtEBnNnGuoo8HaHErd,65,https://i.scdn.co/image/ac17fa8a7f69e6ad9748c6508e9d8bf280e4302d
2171,Madonna,"['dance pop', 'pop']",4965982,6tbjWDEIzxoDsBA1FuhfPW,80,https://i.scdn.co/image/ab6761610000e5eb9c10ccbacce356628ecf23f5
2172,Madvillain,"['alternative hip hop', 'hip hop', 'psychedelic hip hop', 'rap']",357632,2aoFQUeHD1U7pL098lRsDU,67,https://i.scdn.co/image/bc99e9cb1976fcecb929d819b3dfc6f6fabca500
2173,Maejor,['detroit hip hop'],81972,3XcCT5MPlQPWFTJyzXbfuX,65,https://i.scdn.co/image/2f6915c33141a98b60314372b71d68bc2891e8c7
2174,Maelo Ruiz,"['salsa', 'salsa puertorriquena', 'tropical']",767639,3HyrDGPLI0c9Rd8luuO0zw,66,https://i.scdn.co/image/376ed58b8ce529e20076064fb2d0fd7a64b6cb5f
2175,Maffio,"['dominican pop', 'tropical']",12037,5RzT7CM6Ot0sh0EHefMicV,68,https://i.scdn.co/image/11b86171daf520ba8bf8ed508598263a189ca5e9
2176,Maggie Lindemann,"['dance pop', 'indie cafe pop', 'pop', 'post-teen pop', 'social media pop']",1431026,0uGk2czvcpWQA383Im6ajf,72,https://i.scdn.co/image/8627eb873cc6547ee829ef7791ec03079876852a
2177,Magic,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",1243207,1fux65HMCBvfJHqlBc4Nno,79,https://i.scdn.co/image/486245865aa459e631fb17598512facbe0294655
2178,Magneto,"['latin', 'latin arena pop', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']",623803,5v287QKYZ7Dyuw4CNzv89p,62,https://i.scdn.co/image/ab67616d0000b273e415825edc259f350d02a044
2179,Mahalakshmi Iyer,"['filmi', 'modern bollywood']",17354,0Yb0T3wUUNiIvHjqnfkbuH,60,https://i.scdn.co/image/86643118d056458615c87bada377b8cf8ef69a1f
2180,Maia Wright,['vocal trance'],6949,5qQFXHDOeYjiZVrCUO56Pk,63,https://i.scdn.co/image/ab6761610000e5eb6983253c1c92a022cab10436
2181,Maite Perroni,"['latin pop', 'mexican pop']",917691,6ModsWtBph2rE6zCTVxvZt,73,https://i.scdn.co/image/6bd0ea6cacef1b52630689da242bdcf948e8cd8a
2182,Majestic,['background music'],21192,6QMABvTzixnxzsLYyhqRxI,68,https://i.scdn.co/image/422e656b5766b0ad6cb3385752d89769cde558ff
2183,Majid Jordan,"['alternative r&b', 'canadian contemporary r&b', 'pop', 'trap soul']",586042,4HzKw8XcD0piJmDrrPRCYk,70,https://i.scdn.co/image/ab6761610000e5ebf58e7959fbef512998c7d9b6
2184,Major Lazer,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']",6182686,738wLrAtLtCtFOLvQBXOXp,82,https://i.scdn.co/image/093b23f613441e9b90070939795f3109386edbb4
2185,Mako,"['big room', 'edm', 'electro house', 'electropop', 'indie poptimism', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",100931,0Ye4nfYAA91T1X56gnlXAA,69,https://i.scdn.co/image/ab875d49d4a33e0baa2af6a40a6e7371ad38a2a9
2186,Maldita Vecindad Y Los Hijos Del 5to. Patio,"['latin alternative', 'latin rock', 'mexican pop', 'mexican rock', 'rock en espanol', 'ska mexicano']",672331,6WvDtNFHOWHfiNy8NVHujT,63,https://i.scdn.co/image/b7dacf9744d7b454a93012e33fa943df27f37efc
2187,Maleek Berry,"['afropop', 'azontobeats', 'dancehall', 'nigerian pop', 'swedish dancehall', 'uk dancehall']",217571,520qA5VGL9iI0SbmEnTVNg,63,https://i.scdn.co/image/bb6f41d155634330c17b4ea9a4fe34eb23d3fd8b
2188,Maluma,"['reggaeton', 'reggaeton colombiano']",25073031,1r4hJ1h58CWwUQe3MxPuau,91,https://i.scdn.co/image/c221e75282ba726bae56dc705fb257be8900726e
2189,Mambo Kingz,"['reggaeton flow', 'trap latino']",144250,2T1aUibqR2QC2sINIDQOAK,78,https://i.scdn.co/image/ab6761610000e5eb72aad9a45268f714fc1833b1
2190,Man,['show tunes'],3790572,13y7CgLHjMVRMDqxdx0Xdo,83,https://i.scdn.co/image/dbe9206d667fe9677387f6eab063183a35217074
2191,Manchester Orchestra,"['dreamo', 'indie rock']",370406,5wFXmYsg3KFJ8BDsQudJ4f,63,https://i.scdn.co/image/c2d31630185d8e7f756a1316d33e82955587cbe0
2192,Mancini,"['adult standards', 'classic soundtrack', 'easy listening', 'lounge', 'vocal jazz']",120191,2EExdpjU4SK3xnJHO5paJf,61,https://i.scdn.co/image/a069170b69610de7b669fc2b48cdfb5e7348acee
2193,Mandisa,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'worship']",314813,0YPElKYjOD1sofFCtLdYj3,60,https://i.scdn.co/image/894d7456c5eb2ee017368c65a7c933f6d8dadc76
2194,Mandolin Orange,"['deep new americana', 'new americana', 'north carolina roots', 'progressive bluegrass', 'stomp and holler']",195008,675tsBPpaZtqyiBwEf3ZEP,62,https://i.scdn.co/image/dff9567aaaf1087e3922dc2f57548ffae727eac4
2195,Mandy Moore,"['dance pop', 'hollywood', 'movie tunes', 'post-teen pop', 'show tunes']",557691,2LJxr7Pt3JnP60eLxwbDOu,68,https://i.scdn.co/image/e2e4e9ca3b95700ee850f6c042dbfe1333492d33
2196,Manic Street Preachers,"['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'pop rock', 'rock', 'welsh rock']",500589,2uH0RyPcX7fnCcT90HFDQX,60,https://i.scdn.co/image/481c8d93f6a4824fbccf9f264bf725c2af6b042f
2197,Mansionair,"['aussietronica', 'australian indie', 'electropop', 'indietronica', 'modern rock', 'vapor soul']",142945,4qOzMSukiZoiSjPQw8Zs7s,62,https://i.scdn.co/image/663fad4955940eecc6ea64faacf0c6bf867bbb4a
2198,Manu Chao,"['latin alternative', 'world']",1128785,6wH6iStAh4KIaWfuhf0NYM,70,https://i.scdn.co/image/1f4dbd46881519c862e033f3a689ce4ec32be6f2
2199,Manuel Turizo,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'tropical']",7259276,0tmwSHipWxN12fsoLcFU3B,85,https://i.scdn.co/image/ab6761610000e5ebf787368e450e4a9c101a47e7
2200,Maná,"['latin', 'latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'mexican rock', 'rock en espanol']",6360283,7okwEbXzyT2VffBmyQBWLz,80,https://i.scdn.co/image/51c9a4f97f5b64868ca0ad925b497212d3d5456f
2201,MarMar Oso,['pop r&b'],75667,5rGbtFeEVjymN6xzE8opA6,66,https://i.scdn.co/image/606aaea595fb902eba3381bf941baa7c9c726051
2202,Marc Anthony,"['latin', 'latin pop', 'modern salsa', 'salsa', 'tropical']",5403982,4wLXwxDeWQ8mtUIRPxGiD6,81,https://i.scdn.co/image/4d78cdb232a09738fc57481ce1b8d52eee4925e9
2203,Marc E. Bassy,"['indie poptimism', 'pop', 'pop rap', 'post-teen pop', 'rap']",353121,3tQx1LPXbsYjE9VwN1Peaa,72,https://i.scdn.co/image/2a3031cd084ae2fa623b75cd9f3a5b03b2339923
2204,Marca MP,"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",388169,44mEtidu0VdRkIqO4IbkNa,76,https://i.scdn.co/image/d5ac80c5efc0a5183efb54aa8485e463d3e4a0c1
