,Artist,Genres,Followers,Popularity
9523,Lee Konitz,"['avant-garde jazz', 'bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'stride', 'vocal jazz']",23176,43
9524,Lee Michaels,['hammond organ'],6362,39
9525,Lee Moon Sae,"['classic korean pop', 'k-indie', 'korean pop', 'world worship']",445423,60
9526,Lee Morgan,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz trumpet', 'soul jazz', 'vocal jazz']",101602,52
9527,Lee Morse,"['torch song', 'vintage jazz']",56,10
9528,Lee Moses,['southern soul'],23172,42
9529,Lee Osborne,['progressive uplifting trance'],13752,47
9530,Lee Oskar,['harmonica jazz'],4921,35
9531,Lee Ritenour,"['jazz funk', 'jazz fusion', 'jazz guitar', 'smooth jazz', 'yacht rock']",117699,53
9532,Lee Roy Parnell,"['country', 'country rock']",51816,40
9533,Lee Sun Hee,"['classic korean pop', 'korean pop']",22163,41
9534,Lee Wiley,"['big band', 'torch song', 'vocal jazz']",5046,27
9535,Leehom Wang,"['c-pop', 'mandopop', 'taiwan pop']",438138,60
9536,Leela,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",227301,61
9537,Leftover Salmon,"['bluegrass', 'jam band', 'jamgrass', 'progressive bluegrass']",62800,45
9538,Leftwing : Kody,"['deep groove house', 'deep house', 'disco house', 'house', 'pop dance', 'uk dance', 'uk tech house']",18159,55
9539,Lefty Frizzell,"['arkansas country', 'country rock', 'honky tonk', 'traditional country']",71491,45
9540,Leftöver Crack,"['crack rock steady', 'folk punk', 'hardcore punk', 'punk', 'ska', 'ska punk']",78737,45
9541,Legião Urbana,"['brazilian rock', 'mpb', 'rock brasiliense', 'rock nacional brasileiro']",4218698,71
9542,Lei Qiang,"['chinese traditional', 'erhu']",5489,40
9543,Leif Garrett,"['bubblegum pop', 'classic uk pop']",17423,37
9544,Leif Ove Andsnes,"['classical performance', 'classical piano', 'nordic classical piano']",164078,58
9545,Leigh Harline,['movie tunes'],2367,39
9546,Leigh Nash,['candy pop'],15438,40
9547,Leighton Meester,"['dance pop', 'post-teen pop']",429183,63
9548,Leila Forouhar,"['afghan pop', 'classic persian pop']",26228,41
9549,Leila K,"['bubblegum dance', 'eurodance', 'europop', 'hip house']",817,30
9550,Leipzig MDR Symphony Orchestra,"['german orchestra', 'radio symphony']",4008949,79
9551,Lele Pons,"['latin pop', 'viral pop']",700464,73
9552,Lemon,"['comic', 'indietronica']",54275571,98
9553,Lemon Demon,"['comic', 'indietronica']",227213,69
9554,Lemon Jelly,"['downtempo', 'electronica', 'ninja', 'nu jazz', 'trip hop', 'turntablism']",140155,52
9555,Lemon Popsicle,['minimal tech house'],324,9
9556,Len Cariou,"['broadway', 'hollywood', 'show tunes']",52108,50
9557,Lena Horne,"['adult standards', 'harlem renaissance', 'lounge', 'torch song', 'vocal jazz']",38832,43
9558,Lenachka,"['indie poptimism', 'vapor pop']",6818,44
9559,Lenin Ramírez,"['corrido', 'nuevo regional mexicano', 'regional mexican', 'sierreno']",1218189,72
9560,Leningrad Philharmonic Orchestra,"['orchestra', 'russian orchestra']",959572,71
9561,Lennie Niehaus,['classic soundtrack'],1779,34
9562,Lennie Tristano,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz piano', 'stride']",10796,28
9563,Lennon Stella,"['canadian pop', 'dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",291536,75
9564,Lennox,"['alternative r&b', 'dmv rap', 'indie r&b', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']",2244389,76
9565,Lenny Cooper,"['country rap', 'country road', 'redneck']",133183,53
9566,Lenny Dee,"['gabba', 'happy hardcore', 'hardcore techno', 'industrial hardcore', 'speedcore']",4966,31
9567,Lenny Kravitz,"['permanent wave', 'pop rock', 'rock']",2210189,73
9568,Lenny LeBlanc,"['christian relaxative', 'classic praise', 'worship']",30820,41
9569,Lenny Tavárez,"['latin', 'reggaeton', 'reggaeton flow', 'trap argentino', 'trap latino']",24977593,91
9570,Lenny White,"['jazz funk', 'jazz fusion']",12283,34
9571,Lenny Williams,"['classic soul', 'quiet storm']",47921,41
9572,Leo Brouwer,"['classical guitar', 'guitarra clasica', 'latin classical']",16554,49
9573,Leo Dan,"['bolero', 'cancion melodica', 'latin pop', 'ranchera']",1381464,70
9574,Leo Kottke,"['american primitive', 'country rock', 'fingerstyle', 'folk', 'jam band', 'progressive bluegrass', 'roots rock', 'traditional folk']",38169,45
9575,Leo Marini,"['bolero', 'pop romantico']",37674,43
9576,Leo Mathisen,['danish jazz'],398,13
9577,Leo Rowsome,['uilleann pipes'],573,7
9578,Leo Sayer,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'disco', 'folk', 'folk rock', 'mellow gold', 'soft rock']",332575,61
9579,Leo Valdez,['classic opm'],7487,24
9580,Leo-D,"['corrido', 'norteno', 'regional mexican']",1381464,70
9581,Leon Bolier,"['dutch trance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",6651,32
9582,Leon Bridges,"['modern blues', 'soul']",1189751,77
9583,Leon Fleisher,"['american classical piano', 'classical performance', 'classical piano']",3140359,81
9584,Leon Haywood,"['classic soul', 'funk', 'post-disco']",7157,38
9585,Leon Lai,"['c-pop', 'cantopop', 'classic cantopop']",61405,50
9586,Leon Redbone,['jazz violin'],21148,40
9587,Leon Russell,"['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'outlaw country', 'piano rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'swamp rock', 'traditional folk']",179075,53
9588,Leon Ware,"['classic soul', 'disco', 'jazz funk', 'post-disco']",23776,46
9589,Leona Lewis,"['british soul', 'dance pop', 'europop', 'pop', 'pop dance', 'post-teen pop', 'talent show', 'urban contemporary']",2733969,72
9590,Leonard Bernstein,"['american modern classical', 'classical', 'classical performance', 'orchestral performance']",87854,54
9591,Leonard Cohen,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']",2301498,71
9592,Leonard Pennario,['american classical piano'],471967,66
9593,Leonard Rose,['classic soundtrack'],268818,68
9594,Leonard Rosenman,['classic soundtrack'],2329,27
9595,Leonard Slatkin,['orchestral performance'],145407,64
9596,Leonard Warren,"['classical baritone', 'opera']",31622,52
9597,Leonardo Bortolotto,['sunset lounge'],84,14
9598,Leonardo Favio,"['bolero', 'cancion melodica', 'cantautor', 'latin pop', 'pop romantico', 'ranchera']",622117,60
9599,Leonardo Gonnelli,['italian tech house'],46026,42
9600,Leonardo Paniagua,"['bachata', 'latin', 'merengue']",42722,39
9601,Leonel Power,"['early music', 'english renaissance', 'renaissance']",195,13
9602,Leoni,"['corridos tumbados', 'nuevo regional mexicano']",159,50
9603,Leonie Rysanek,"['classical soprano', 'opera']",119716,70
9604,Leontyne Price,"['classical soprano', 'opera', 'spirituals']",115511,56
9605,Leopold Godowsky,"['polish classical', 'post-romantic era']",1792,29
9606,Leopold Mozart,"['classical era', 'galante era']",12440,32
9607,Leopold Simoneau,['classical tenor'],176242,59
9608,Leopold Stokowski,['orchestral performance'],622116,68
9609,Leoš Janáček,"['czech classical', 'early modern classical', 'post-romantic era']",17803,45
9610,Leppe Sundevall,['disney svenska'],672,30
9611,Leroy Anderson,"['american modern classical', 'easy listening', 'space age pop']",7219,42
9612,Leroy Carr,"['barrelhouse piano', 'blues', 'boogie-woogie', 'piano blues', 'traditional blues']",6956,25
9613,Leroy Hutson,"['chicago soul', 'classic soul', 'jazz funk', 'post-disco', 'soul', 'southern soul']",23932,40
9614,Leroy Smart,"['dub', 'lovers rock', 'reggae', 'rock steady', 'roots reggae']",14737,31
9615,Leroy Van Dyke,"['classic country pop', 'nashville sound']",18087,43
9616,Les & Larry Elgart,"['big band', 'easy listening', 'space age pop']",1325,24
9617,Les Baxter,"['adult standards', 'easy listening', 'exotica', 'laboratorio', 'library music', 'lounge']",22023,45
9618,Les Brown,"['big band', 'swing']",206749,63
9619,Les Brown & His Band Of Renown,"['big band', 'swing']",2359,25
9620,Les Brown & His Orchestra,['big band'],294432,61
9621,Les Claypool And The Holy Mackerel,['funk metal'],24086,28
9622,Les Dudek,['southern rock'],2636,21
9623,Les Elgart,"['big band', 'easy listening', 'space age pop']",1998,17
9624,Les McCann,"['jazz funk', 'jazz piano', 'soul jazz']",24024,42
9625,Les Misérables - 10th Anniversary Concert Cast,['west end'],40172,44
9626,Les Misérables Cast,"['hollywood', 'show tunes']",214967,54
9627,Les Misérables-Original London Cast,['show tunes'],10297,43
9628,Les Nubians,['neo soul'],47876,37
9629,Les Paul,['space age pop'],30047,50
9630,Les Rita Mitsouko,"['chanson', 'french pop', 'french rock']",126191,53
9631,Les Savy Fav,"['dance-punk', 'experimental rock', 'indie rock', 'post-hardcore', 'rhode island indie']",25906,33
9632,Les Ya Toupas Du Zaire,['cumbia funk'],589,23
9633,Lesiman,"['italian library music', 'vintage italian soundtrack']",834,16
9634,Lesley Gore,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'folk rock', 'rock-and-roll']",111483,56
9635,Leslie Bricusse,['broadway'],566,31
9636,Leslie Caron,['vintage hollywood'],644,12
9637,Leslie Cheung,"['c-pop', 'cantopop', 'classic cantopop']",265022,60
9638,Leslie Kritzer,"['broadway', 'hollywood', 'show tunes']",1929,52
9639,Leslie Odom Jr.,"['broadway', 'show tunes', 'vocal jazz']",197095,77
9640,Leslie Parrish,['eurobeat'],3513,46
9641,Leslie Uggams,['northern soul'],1476,26
9642,Leslie West,"['blues rock', 'electric blues', 'modern blues']",30918,35
9643,Less Than Jake,"['modern ska punk', 'pop punk', 'punk', 'ska', 'ska punk', 'skate punk']",286550,59
9644,Lester Flatt,"['appalachian folk', 'bluegrass', 'bluegrass gospel', 'instrumental bluegrass', 'old-time', 'progressive bluegrass', 'traditional country', 'traditional folk']",17829,40
9645,Lester Lanin,['easy listening'],707,14
9646,Lester Young,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz saxophone', 'soul jazz', 'stride', 'swing', 'vocal jazz']",106788,54
9647,Let's Active,"['jangle pop', 'power pop', 'underground power pop']",5792,23
9648,Lethal MG,['jumpstyle'],2687,32
9649,Letters To Cleo,"['alternative pop', 'boston rock', 'candy pop', 'lilith', 'pop rock']",64535,50
9650,Lev Knipper,['russian modern classical'],240,21
9651,Level 42,"['art rock', 'brit funk', 'classic uk pop', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'post-disco', 'soft rock', 'sophisti-pop', 'synthpop']",453192,61
9652,Leven Kali,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul']",4562529,84
9653,Levert,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",394101,48
9654,Levi Stubbs,['hollywood'],124015,58
9655,Levon Helm,"['alternative country', 'blues rock', 'country rock', 'folk', 'folk rock', 'jam band', 'new americana', 'rock drums', 'roots rock', 'traditional folk']",104216,46
9656,Lew Stone,['british dance band'],176155,55
9657,Lewis Baloue,['ambient pop'],2757,25
9658,Lewis Capaldi,"['pop', 'uk pop']",7493834,86
9659,Lewis Cleale,['show tunes'],7988,57
9660,Lexie Liu,['chinese electropop'],65811,65
9661,León Gieco,"['argentine rock', 'cantautor', 'folklore argentino', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'rock nacional']",190936,57
9662,León Larregui,"['latin alternative', 'latin rock', 'rock en espanol']",1462771,70
9663,Lhasa De Sela,"['afropop', 'world']",119130,51
9664,Li Xiangting,"['chinese traditional', 'guzheng']",1891,42
9665,LiSA,"['anime', 'anime rock', 'j-pixie', 'j-pop']",1773835,76
9666,Lia Marie Johnson,['teen pop'],66288,51
9667,Liam Lynch,['novelty'],10034,38
9668,Liam O'Flynn,"['celtic', 'irish folk', 'uilleann pipes']",4464,26
9669,Liam Payne,"['dance pop', 'pop', 'post-teen pop']",3596308,79
9670,Liam Wilson,"['tech trance', 'uplifting trance']",2118,28
9671,Libana,['neo-pagan'],3835,27
9672,Libera Borderau,['haitian traditional'],5,0
9673,Libera Borderau and Ti Yogan,['haitian traditional'],7,0
9674,Liberace,"['adult standards', 'easy listening']",2554,56
9675,Liberación,"['grupera', 'gruperas inmortales', 'ranchera', 'regional mexican', 'tejano']",630755,67
9676,Library Tapes,"['ambient', 'compositional ambient', 'drift', 'drone', 'neo-classical']",4063,48
9677,Life Of Agony,"['alternative metal', 'hardcore', 'rap rock']",62244,44
9678,Life Without Buildings,"['scottish indie', 'scottish rock']",26257,48
9679,Lifehouse,"['alternative metal', 'neo mellow', 'pop rock', 'post-grunge']",1605610,69
9680,Lifelike,"['filter house', 'nu disco']",19809,35
9681,Lifetones,['uk post-punk'],1920,20
9682,Light Of The World,"['brit funk', 'post-disco']",69,25
9683,Light Year,['destroy techno'],1304428,71
9684,Light Years,['anthem emo'],1304428,71
9685,Lighter Shade Of Brown,"['chicano rap', 'gangster rap', 'latin hip hop']",46033,48
9686,Lighthouse Family,"['europop', 'pop rock']",387497,62
9687,"Lighting, Thunderstorms & Rain Storm Sounds","['environmental', 'sleep']",176,23
9688,Lightnin' Hopkins,"['acoustic blues', 'blues', 'country blues', 'delta blues', 'texas blues', 'traditional blues', 'traditional folk']",2928566,77
9689,"Lightning, Thunder and Rain Storm","['environmental', 'sleep']",7013,54
9690,Lights,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']",13969303,90
9691,Lijadu Sisters,"['afrobeat', 'afropop']",30567,44
9692,Lika Morgan,"['deep groove house', 'deep tropical house', 'edm', 'house', 'pop dance', 'pop edm', 'tropical house']",250766,67
9693,Like Lovers,['german indie pop'],782791,62
9694,Lil 2z,['dfw rap'],156443,61
9695,Lil B,"['atl hip hop', 'atl trap', 'rap', 'trap']",1758945,79
9696,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']",54275571,98
9697,Lil Boodang,"['dark trap', 'phonk']",9583,49
9698,Lil Darkie,"['meme rap', 'viral rap']",388860,73
9699,Lil Dicky,"['comedy rap', 'pop rap', 'rap']",1793017,70
9700,Lil Durk,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']",239223,81
9701,Lil Eazzyy,['chicago rap'],52984,69
9702,Lil Ed & The Blues Imperials,"['electric blues', 'modern blues']",7943,23
9703,Lil Jon,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'pop rap', 'southern hip hop']",8602716,84
9704,Lil Jon & The East Side Boyz,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",726596,67
9705,Lil Kapow,['meme rap'],17845,55
9706,Lil Keed,"['hip hop', 'melodic rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",645157,68
9707,Lil Keke,"['chopped and screwed', 'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'houston rap', 'southern hip hop', 'trap']",253889,56
9708,Lil Loaded,['dfw rap'],317521,67
9709,Lil Los,"['cincinnati rap', 'melodic rap']",4871900,85
9710,Lil Mama,"['hip pop', 'pop rap', 'trap queen']",11389,49
9711,Lil Mosey,"['melodic rap', 'rap conscient', 'trap', 'vapor trap']",3527395,83
9712,Lil Nas X,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']",4504691,88
9713,Lil Peep,"['emo rap', 'lgbtq+ hip hop']",6715914,88
9714,Lil Phat,"['baton rouge rap', 'deep southern trap', 'dirty south rap', 'trap']",766757,60
9715,Lil Pump,"['emo rap', 'miami hip hop', 'rap', 'trap', 'vapor trap']",13679181,92
9716,Lil Reese,"['chicago drill', 'chicago rap', 'drill', 'trap']",2669047,76
9717,Lil Rob,"['chicano rap', 'g funk', 'gangster rap', 'latin hip hop', 'san diego rap']",293929,60
9718,Lil Ronny Motha F,['dfw rap'],14188,50
9719,Lil Ru,"['atl hip hop', 'dirty south rap', 'pop rap', 'south carolina hip hop', 'southern hip hop', 'trap']",3057605,77
9720,Lil Scrappy,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'wrestling']",278742,52
9721,Lil Sick,['chicano rap'],91653,54
9722,Lil Skies,"['melodic rap', 'pop rap', 'rap', 'trap']",4674846,80
9723,Lil Suzy,['freestyle'],45054,43
9724,Lil Tecca,"['melodic rap', 'rap', 'trap']",3538426,81
9725,Lil Tjay,"['brooklyn drill', 'melodic rap', 'nyc rap']",5019320,93
9726,Lil Tracy,"['emo rap', 'glitchcore', 'melodic rap', 'underground hip hop', 'vapor trap']",6715914,88
9727,Lil Uno,"['chicano rap', 'latin hip hop', 'texas latin rap']",227562,59
9728,Lil Uzi Vert,"['melodic rap', 'philly rap', 'rap', 'trap']",11174757,91
9729,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",6046308,88
9730,Lil Wil,['indie electropop'],10985,43
9731,Lil Wyte,"['country rap', 'crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'pop rap', 'redneck', 'southern hip hop', 'trap']",419990,60
9732,Lil Xan,"['emo rap', 'underground hip hop', 'vapor trap']",2151678,67
9733,Lil Xxel,['pop r&b'],51271,61
9734,Lil Yachty,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'southern hip hop', 'trap']",131455,71
9735,Lil' Cease,['nyc rap'],1118189,70
9736,Lil' Flip,"['crunk', 'dirty south rap', 'gangster rap', 'houston rap', 'pop rap', 'southern hip hop', 'trap']",393275,59
9737,Lil' Kim,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",6026133,82
9738,Lil' Mo,"['melodic rap', 'rap conscient', 'trap', 'vapor trap']",3527395,83
9739,Lil' Troy,"['dirty south rap', 'gangster rap', 'southern hip hop']",55059,54
9740,Lila McCann,"['country', 'country dawn']",67421,33
9741,Lili & Susie,"['classic swedish pop', 'europop', 'swedish pop']",6301,41
9742,Lili K,['neo r&b'],5261671,85
9743,Lili Kraus,"['historic piano performance', 'hungarian classical piano']",4008949,79
9744,Lilia Silvi,['vintage italian pop'],2219,31
9745,Lillian Fuchs,"['historic classical performance', 'viola']",3140359,81
